,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
96,광나루로24길(4),37.5451608,127.0775302,37.5450614,127.0775581,37.5450614,127.0775581,0.7144704905789637
97,동일로56라길(0),37.5550756,127.0733537,37.5551429,127.073735,37.5551429,127.073735,0.7141842363042713
98,광나루로24길(12),37.5450614,127.0775581,37.5451608,127.0775302,37.5451608,127.0775302,0.7138581194075947
99,자양로54길(2),37.5538701,127.0946261,37.5536601,127.0948536,37.5536601,127.0948536,0.7135668386708642
100,광나루로24길(10),37.5454108,127.0773245,37.5452068,127.0773606,37.5451608,127.0775302,0.7134498719600153
101,광나루로24길(5),37.5451608,127.0775302,37.5452524,127.0773017,37.5454108,127.0773245,0.7132457482362256
102,천호대로120길(2),37.5525542,127.0859683,37.5517598,127.0854782,37.5517598,127.0854782,0.7125191203265445
103,자양로28가길(2),37.5432728,127.0854435,37.5437596,127.0856581,37.5437596,127.0856581,0.7106990536137326
104,자양로30길(3),37.5435491,127.0864008,37.5437596,127.0856581,37.5437596,127.0856581,0.7098825587185739
105,자양로33길(5),37.5477709,127.0863085,37.5474859,127.0859683,37.5474019,127.0859064,0.7092701875472048
106,자양로33길(1),37.5474019,127.0859064,37.5474859,127.0859683,37.5477709,127.0863085,0.7092701875472048
107,자양로37길(6),37.5485257,127.0867347,37.5483448,127.0869937,37.5483448,127.0869937,0.7090408871045085
108,자양로52길(11),37.5525351,127.0945469,37.5527472,127.0953472,37.5527472,127.0953472,0.7088022762950922
109,자양로23가길(4),37.5418714,127.081922,37.5419941,127.081643,37.5419941,127.081643,0.7077069144854965
110,용마산로8길(20),37.5592571,127.0890252,37.5596288,127.0890954,37.5596288,127.0890954,0.7076472506809632
111,광나루로26길(9),37.5454108,127.0773245,37.5454761,127.0769798,37.5454761,127.0769798,0.7074381004951356
112,자양로50가길(1),37.5529944,127.0939208,37.5538701,127.0946261,37.5538701,127.0946261,0.7071692865047746
113,워커힐로(2),37.5426562,127.0942678,37.5426948,127.094317,37.5426948,127.094317,0.7071220365225349
114,광나루로30다길(2),37.5426924,127.0834171,37.5428178,127.0830429,37.5428178,127.0830429,0.7068207028617285
115,능동로32길(13),37.5528358,127.085286,37.5521511,127.0848497,37.5521511,127.0848497,0.7064178753592234
116,자양로23길(8),37.5426924,127.0834171,37.5423228,127.0831644,37.5423228,127.0831644,0.7064124554141491
117,"['광나루로24길', '광나루로28길'](1)",37.5453592,127.0782075,37.545099,127.0789064,37.5454617,127.0791879,0.7063477651475778
118,"['광나루로24길', '광나루로28길'](0)",37.5454617,127.0791879,37.545099,127.0789064,37.5453592,127.0782075,0.7063477651475778
119,긴고랑로45길(0),37.5601059,127.0948625,37.5610561,127.0953919,37.5610787,127.0955515,0.7060665373349235
120,영화사로16길(11),37.5537549,127.0970355,37.5535221,127.0973988,37.5535221,127.0973988,0.7058322104301893
121,자양로34길(7),37.5453717,127.0875929,37.5455054,127.0873787,37.5455054,127.0873787,0.7058000842427801
122,광나루로30가길(5),37.5437685,127.0838934,37.5438622,127.0835969,37.5438622,127.0835969,0.7055959605189903
123,천호대로115길(2),37.5564431,127.0835668,37.5559435,127.0832447,37.5558302,127.0831709,0.7053492197919626
124,광나루로30가길(0),37.5433124,127.0833114,37.5438622,127.0835969,37.5438622,127.0835969,0.7049835893476213
125,자양로34길(1),37.5457197,127.087036,37.5455054,127.0873787,37.5455054,127.0873787,0.7049835893476213
126,용마산로8길(10),37.5595356,127.09013,37.5596288,127.0890954,37.5596288,127.0890954,0.7047895185479076
127,자양로28길(12),37.541935,127.0864316,37.5418459,127.0867754,37.5418459,127.0867754,0.7037588470048831
128,광나루로50길(0),37.5426562,127.0942678,37.5426065,127.0941907,37.5424171,127.093849,0.7033947460839702
129,광나루로30가길(21),37.5443571,127.0820314,37.5442547,127.0823553,37.5442547,127.0823553,0.7033505995573037
130,천호대로124길(9),37.5522788,127.0865801,37.5514732,127.0860975,37.5514732,127.0860975,0.7032386593084927
131,천호대로124길(11),37.5523978,127.0842661,37.5521511,127.0848497,37.5521511,127.0848497,0.7024221644133339
132,능동로24길(7),37.5520451,127.0786192,37.5518654,127.0778155,37.5518654,127.0778155,0.7021308836766036
133,광나루로17길(13),37.5479754,127.0729145,37.547988,127.0728111,37.547988,127.0728111,0.7017276626910622
134,광나루로17길(2),37.547988,127.0728111,37.5479754,127.0729145,37.5479754,127.0729145,0.7017276626910622
135,자양로54길(1),37.5525862,127.0954121,37.5527472,127.0953472,37.5527472,127.0953472,0.7011323383209884
136,능동로36길(2),37.553069,127.0878705,37.5524839,127.0883715,37.5523866,127.0884563,0.7009456548815302
137,능동로36길(19),37.5523866,127.0884563,37.5524839,127.0883715,37.553069,127.0878705,0.7009456548815302
138,군자로15길(6),37.5545484,127.073341,37.5546181,127.0735574,37.5546181,127.0735574,0.6996693786518702
139,능동로32길(34),37.5549906,127.0797585,37.5539103,127.0791328,37.5539103,127.0791328,0.6994129784838027
140,"['워커힐로', '영화사로'](1)",37.5476377,127.0983037,37.5505835,127.1007666,37.5534664,127.0973405,0.6993227180152887
141,광나루로22가길(0),37.5453644,127.0762624,37.5456193,127.0761429,37.5456193,127.0761429,0.699273151543548
142,천호대로132길(17),37.5496467,127.0890414,37.5495352,127.0889032,37.5495352,127.0889032,0.6990640013577203
143,능동로16길(12),37.5452307,127.0757905,37.5453194,127.0761036,37.5453194,127.0761036,0.6984566566483892
144,천호대로110길(16),37.5531009,127.0781783,37.5529274,127.07811,37.5529274,127.07811,0.6980484092008098
145,뚝섬로52길(20),37.527949,127.0776219,37.5284924,127.0779421,37.5284924,127.0779421,0.6979740150844823
146,자양로23나길(13),37.5424969,127.0820747,37.5427256,127.0816339,37.5427256,127.0816339,0.6978392590149821
