,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
6017,능동로(72),37.5398794,127.07056,37.5399326,127.0705849,37.5399932,127.0706133,0.37133305196367195
6018,능동로(73),37.5399932,127.0706133,37.5399326,127.0705849,37.5398794,127.07056,0.37133305196367195
6019,능동로3길(19),37.5349015,127.0616772,37.5350879,127.0609815,37.5350879,127.0609815,0.3707788834238292
6020,동일로(45),37.5546449,127.0711085,37.5547918,127.0711852,37.5548816,127.0712506,0.3706988426337139
6021,뚝섬로(25),37.53556,127.06749,37.5358208,127.0664736,37.5358208,127.0664736,0.37054841028043284
6022,동일로(78),37.5642375,127.0763978,37.5640562,127.0762944,37.5639081,127.0762079,0.3694807353878796
6023,아차산로(53)길,37.5394423,127.0849077,37.5394855,127.0857215,37.5394855,127.0857215,0.3690534648381318
6024,아차산로(53)길,37.5392826,127.0849207,37.5393237,127.085737,37.5393237,127.085737,0.36888708534511294
6025,용마산로(32),37.5680056,127.0861588,37.5680501,127.0861503,37.5680501,127.0861503,0.3687105391557368
6026,용마산로(59),37.5683984,127.0861049,37.5680501,127.0861503,37.5680501,127.0861503,0.36804502118366145
6027,아차산로(53)길,37.5393237,127.085737,37.5392826,127.0849207,37.5392826,127.0849207,0.367888808387
6028,천호대로(11),37.5448064,127.105672,37.5450535,127.1047083,37.5451366,127.1043841,0.3675365495139355
6029,동일로(9),37.5641996,127.0765167,37.5643806,127.0766242,37.5648935,127.0769135,0.3674841814716536
6030,아차산로(41),37.5413042,127.0963663,37.5413356,127.0965047,37.5413356,127.0965047,0.36696422746386415
6031,아차산로(121),37.5366801,127.0836348,37.5366727,127.0835045,37.5366727,127.0835045,0.36660784058689894
6032,용마산로(17),37.5680501,127.0861503,37.5680056,127.0861588,37.5680056,127.0861588,0.3661383383632828
6033,아차산로(75),37.5366727,127.0835045,37.5366724,127.0833487,37.5366764,127.0832679,0.36610870210784247
6034,뚝섬로(81),37.5359728,127.0658809,37.5358208,127.0664736,37.5358208,127.0664736,0.3653906459968491
6035,아차산로(112),37.5366859,127.0832032,37.5367163,127.0830044,37.5367466,127.0828389,0.36511042514972947
6036,동일로(67),37.5427179,127.0643544,37.5433369,127.0647104,37.5438351,127.0649969,0.3647831620642424
6037,능동로(12),37.5339134,127.0679261,37.5344485,127.0681917,37.5344485,127.0681917,0.3647515682778959
6038,아차산로(129),37.5403492,127.0945026,37.5401059,127.0941004,37.5401059,127.0941004,0.36399583684264725
6039,아차산로(128),37.5403492,127.0945026,37.54039,127.09457,37.54039,127.09457,0.3638294573496284
6040,아차산로(23),37.54039,127.09457,37.5403492,127.0945026,37.5403492,127.0945026,0.3638294573496284
6041,아차산로(78),37.5408815,127.0953825,37.54039,127.09457,37.54039,127.09457,0.3634966983635908
6042,아차산로(4),37.5401059,127.0941004,37.5403492,127.0945026,37.5403492,127.0945026,0.3634966983635908
6043,면목로(19),37.5695488,127.0824714,37.5695076,127.0828079,37.5695076,127.0828079,0.36283007829329694
6044,동일로(79),37.5648935,127.0769135,37.5660978,127.0775926,37.5661986,127.0776495,0.36232641718807
6045,"['동일로', '군자지하차도'](0)",37.5578532,127.07295,37.5604237,127.0743632,37.56092,127.0746782,0.36230278929714244
6046,뚝섬로21길(8),37.5372335,127.062694,37.537646,127.0624347,37.537646,127.0624347,0.3622530635204189
6047,광나루로(23),37.5480929,127.0695308,37.5480198,127.0703671,37.5480112,127.0704657,0.3617652157629382
6048,뚝섬로(24),37.53504,127.06933,37.5352244,127.0686884,37.5352596,127.068566,0.36154028976648855
