0,1,2,3,4,5,6,7,8,9,10,11,12
군자로11길,37.5508234,127.0705083,7시간 43분,7시간 51분,37.5509155,127.0702518,1시간 30분,1시간 30분,37.5509155,127.0702518,1시간 30분,1시간 30분
군자로11길,37.5508234,127.0705083,7시간 43분,7시간 51분,37.5502906,127.0701843,2시간 56분,2시간 56분,37.5502906,127.0701843,2시간 56분,2시간 56분
동일로34길,37.5500679,127.0691284,0시간 58분,0시간 58분,37.5499877,127.0693525,1시간 3분,1시간 3분,37.5499877,127.0693525,1시간 3분,1시간 3분
동일로34길,37.5500679,127.0691284,0시간 58분,0시간 58분,37.5501169,127.0689913,0시간 21분,0시간 21분,37.5501169,127.0689913,0시간 21분,0시간 21분
광나루로13길,37.5500679,127.0691284,0시간 58분,0시간 58분,37.5494469,127.0687685,0시간 56분,1시간 7분,37.5494469,127.0687685,0시간 56분,1시간 7분
동일로32길,37.5494469,127.0687685,0시간 56분,1시간 7분,37.549335,127.0690862,0시간 52분,0시간 52분,37.549335,127.0690862,0시간 52분,0시간 52분
광나루로13길,37.5494469,127.0687685,0시간 56분,1시간 7분,37.5500679,127.0691284,0시간 58분,0시간 58분,37.5500679,127.0691284,0시간 58분,0시간 58분
동일로32길,37.5494469,127.0687685,0시간 56분,1시간 7분,37.5495818,127.0683853,2시간 1분,2시간 1분,37.549618,127.0682889,2시간 34분,2시간 41분
광나루로13길,37.5494469,127.0687685,0시간 56분,1시간 7분,37.5484682,127.0688624,0시간 11분,0시간 11분,37.5482642,127.0688205,2시간 44분,2시간 44분
교차로,37.5485709,127.071768,2시간 13분,2시간 13분,37.5480343,127.0718644,2시간 00분,3시간 6분,37.5479598,127.0718608,1시간 11분,1시간 30분
교차로,37.5479598,127.0718608,1시간 11분,1시간 30분,37.5479423,127.0716006,0시간 56분,0시간 56분,37.5479423,127.0716006,0시간 56분,0시간 56분
교차로,37.5479598,127.0718608,1시간 11분,1시간 30분,37.5483315,127.0718789,0시간 59분,0시간 59분,37.5485709,127.071768,2시간 13분,2시간 13분
교차로,37.547988,127.0728111,4시간 8분,4시간 27분,37.5479598,127.0718608,1시간 11분,1시간 30분,37.5479598,127.0718608,1시간 11분,1시간 30분
광나루로17길,37.547988,127.0728111,4시간 8분,4시간 27분,37.5482617,127.0726956,1시간 4분,1시간 4분,37.5482617,127.0726956,1시간 4분,1시간 4분
광나루로17길,37.547988,127.0728111,4시간 8분,4시간 27분,37.5479754,127.0729145,4시간 25분,4시간 50분,37.5479754,127.0729145,4시간 25분,4시간 50분
광나루로17길,37.5486964,127.0724238,3시간 29분,5시간 20분,37.5482617,127.0726956,1시간 4분,1시간 4분,37.5482617,127.0726956,1시간 4분,1시간 4분
광나루로17길,37.5486964,127.0724238,3시간 29분,5시간 20분,37.5490528,127.0721954,1시간 43분,1시간 43분,37.5490528,127.0721954,1시간 43분,1시간 43분
광나루로17길,37.5486964,127.0724238,3시간 29분,5시간 20분,37.5487957,127.0727108,0시간 00분,0시간 00분,37.5487957,127.0727108,0시간 00분,0시간 00분
광나루로17길,37.5487957,127.0727108,0시간 00분,0시간 00분,37.5490904,127.0732476,3시간 00분,5시간 3분,37.5490904,127.0732476,3시간 00분,5시간 3분
광나루로17길,37.5487957,127.0727108,0시간 00분,0시간 00분,37.5486964,127.0724238,3시간 29분,5시간 20분,37.5486964,127.0724238,3시간 29분,5시간 20분
광나루로17길,37.5487957,127.0727108,0시간 00분,0시간 00분,37.5486561,127.0727857,3시간 33분,5시간 4분,37.5485832,127.0728248,1시간 21분,1시간 21분
광나루로17길,37.5490904,127.0732476,3시간 00분,5시간 3분,37.5487957,127.0727108,0시간 00분,0시간 00분,37.5487957,127.0727108,0시간 00분,0시간 00분
광나루로19길,37.5490904,127.0732476,3시간 00분,5시간 3분,37.5491952,127.0731731,4시간 37분,4시간 41분,37.5494456,127.0729952,4시간 40분,5시간 9분
광나루로19길,37.5490904,127.0732476,3시간 00분,5시간 3분,37.5488345,127.0732654,2시간 28분,4시간 25분,37.5487517,127.0732603,2시간 54분,4시간 48분
군자로10길,37.5489428,127.0718942,0시간 8분,0시간 8분,37.5490528,127.0721954,1시간 43분,1시간 43분,37.5490528,127.0721954,1시간 43분,1시간 43분
군자로10길,37.5489428,127.0718942,0시간 8분,0시간 8분,37.548794,127.0712805,0시간 26분,0시간 26분,37.5488429,127.0707241,1시간 57분,1시간 57분
군자로10길,37.5489428,127.0718942,0시간 8분,0시간 8분,37.5482973,127.0724212,0시간 00분,0시간 00분,37.5482617,127.0726956,1시간 4분,1시간 4분
광나루로17길,37.5485832,127.0728248,1시간 21분,1시간 21분,37.5486561,127.0727857,3시간 33분,5시간 4분,37.5487957,127.0727108,0시간 00분,0시간 00분
광나루로17길,37.5485832,127.0728248,1시간 21분,1시간 21분,37.5483954,127.0729236,2시간 57분,3시간 46분,37.5482617,127.0726956,1시간 4분,1시간 4분
광나루로17길,37.5485832,127.0728248,1시간 21분,1시간 21분,37.5487444,127.0732413,2시간 47분,4시간 41분,37.5487517,127.0732603,2시간 54분,4시간 48분
군자로,37.5497177,127.0709429,1시간 1분,1시간 35분,37.5494219,127.0708732,0시간 46분,0시간 48분,37.5494219,127.0708732,0시간 46분,0시간 48분
군자로,37.5497177,127.0709429,1시간 1분,1시간 35분,37.5496963,127.0712895,3시간 13분,3시간 26분,37.5496963,127.0712895,3시간 13분,3시간 26분
군자로,37.5497177,127.0709429,1시간 1분,1시간 35분,37.5500542,127.0710221,2시간 11분,2시간 11분,37.550617,127.0711233,0시간 00분,0시간 00분
동일로34길,37.5501169,127.0689913,0시간 21분,0시간 21분,37.5500679,127.0691284,0시간 58분,0시간 58분,37.5500679,127.0691284,0시간 58분,0시간 58분
동일로34길,37.5501169,127.0689913,0시간 21분,0시간 21분,37.5504265,127.0691624,3시간 49분,3시간 49분,37.5504265,127.0691624,3시간 49분,3시간 49분
동일로34길,37.5501169,127.0689913,0시간 21분,0시간 21분,37.5502084,127.0687356,2시간 24분,2시간 24분,37.5502401,127.0686337,2시간 48분,2시간 48분
동일로34길,37.5509599,127.0694572,6시간 56분,6시간 56분,37.5504265,127.0691624,3시간 49분,3시간 49분,37.5504265,127.0691624,3시간 49분,3시간 49분
동일로36길,37.5509599,127.0694572,6시간 56분,6시간 56분,37.5509298,127.0695466,0시간 00분,0시간 00분,37.5509298,127.0695466,0시간 00분,0시간 00분
동일로36길,37.5509599,127.0694572,6시간 56분,6시간 56분,37.5510451,127.0692032,2시간 30분,3시간 24분,37.5510856,127.0690857,3시간 16분,3시간 56분
동일로,37.5510856,127.0690857,3시간 16분,3시간 56분,37.5515482,127.0693503,3시간 3분,3시간 44분,37.551647,127.0694068,3시간 33분,3시간 33분
동일로36길,37.5510856,127.0690857,3시간 16분,3시간 56분,37.5510451,127.0692032,2시간 30분,3시간 24분,37.5509599,127.0694572,6시간 56분,6시간 56분
동일로36길,37.5508378,127.0698208,2시간 33분,2시간 33분,37.5509298,127.0695466,0시간 00분,0시간 00분,37.5509298,127.0695466,0시간 00분,0시간 00분
동일로36길,37.5508378,127.0698208,2시간 33분,2시간 33분,37.5506863,127.069562,7시간 57분,7시간 57분,37.5504265,127.0691624,3시간 49분,3시간 49분
동일로36길,37.5508378,127.0698208,2시간 33분,2시간 33분,37.5512091,127.0701474,0시간 00분,0시간 00분,37.5513527,127.0702105,1시간 22분,1시간 22분
동일로36길,37.5509298,127.0695466,0시간 00분,0시간 00분,37.5508378,127.0698208,2시간 33분,2시간 33분,37.5508378,127.0698208,2시간 33분,2시간 33분
동일로36길,37.5509298,127.0695466,0시간 00분,0시간 00분,37.5509599,127.0694572,6시간 56분,6시간 56분,37.5509599,127.0694572,6시간 56분,6시간 56분
동일로36길,37.5509298,127.0695466,0시간 00분,0시간 00분,37.5514821,127.0698497,0시간 54분,0시간 54분,37.5514821,127.0698497,0시간 54분,0시간 54분
동일로38길,37.5514821,127.0698497,0시간 54분,0시간 54분,37.5513527,127.0702105,1시간 22분,1시간 22분,37.5513527,127.0702105,1시간 22분,1시간 22분
동일로38길,37.5514821,127.0698497,0시간 54분,0시간 54분,37.5516196,127.0694852,2시간 55분,2시간 55분,37.5516196,127.0694852,2시간 55분,2시간 55분
동일로36길,37.5514821,127.0698497,0시간 54분,0시간 54분,37.5509298,127.0695466,0시간 00분,0시간 00분,37.5509298,127.0695466,0시간 00분,0시간 00분
동일로38길,37.5513527,127.0702105,1시간 22분,1시간 22분,37.5512983,127.0703778,2시간 20분,2시간 20분,37.5512983,127.0703778,2시간 20분,2시간 20분
동일로38길,37.5513527,127.0702105,1시간 22분,1시간 22분,37.5514821,127.0698497,0시간 54분,0시간 54분,37.5514821,127.0698497,0시간 54분,0시간 54분
동일로36길,37.5513527,127.0702105,1시간 22분,1시간 22분,37.5512286,127.0700611,8시간 10분,8시간 10분,37.5508378,127.0698208,2시간 33분,2시간 33분
동일로34길,37.5504265,127.0691624,3시간 49분,3시간 49분,37.5509599,127.0694572,6시간 56분,6시간 56분,37.5509599,127.0694572,6시간 56분,6시간 56분
동일로34길,37.5504265,127.0691624,3시간 49분,3시간 49분,37.5501169,127.0689913,0시간 21분,0시간 21분,37.5501169,127.0689913,0시간 21분,0시간 21분
동일로36길,37.5504265,127.0691624,3시간 49분,3시간 49분,37.5506863,127.069562,7시간 57분,7시간 57분,37.5508378,127.0698208,2시간 33분,2시간 33분
군자로,37.5512221,127.0712193,6시간 30분,6시간 30분,37.5510081,127.0712039,3시간 47분,4시간 21분,37.5510081,127.0712039,3시간 48분,4시간 22분
군자로,37.5512221,127.0712193,6시간 30분,6시간 30분,37.5514164,127.0712333,5시간 13분,5시간 13분,37.5516361,127.0712412,2시간 7분,2시간 7분
동일로40길,37.5512221,127.0712193,6시간 30분,6시간 30분,37.5514533,127.0709423,3시간 43분,5시간 17분,37.5516614,127.0706419,7시간 47분,7시간 47분
동일로40길,37.5518993,127.0701134,3시간 10분,3시간 10분,37.5518407,127.070355,1시간 37분,1시간 37분,37.5518407,127.070355,1시간 37분,1시간 37분
동일로40길,37.5518993,127.0701134,3시간 10분,3시간 10분,37.5517818,127.0697823,0시간 55분,1시간 16분,37.5517407,127.0696893,1시간 49분,1시간 52분
동일로,37.5518993,127.0701134,3시간 10분,3시간 10분,37.5522979,127.0699034,3시간 30분,5시간 17분,37.5523363,127.0697963,3시간 30분,6시간 4분
동일로,37.5523363,127.0697963,3시간 30분,6시간 4분,37.553056,127.0702078,3시간 44분,4시간 5분,37.553056,127.0702078,3시간 44분,4시간 5분
동일로,37.5523363,127.0697963,3시간 30분,6시간 4분,37.552208,127.0700199,0시간 38분,0시간 38분,37.5518993,127.0701134,3시간 10분,3시간 10분
동일로,37.551647,127.0694068,3시간 33분,3시간 33분,37.5523363,127.0697963,3시간 30분,6시간 4분,37.5523363,127.0697963,3시간 30분,6시간 4분
동일로38길,37.551647,127.0694068,3시간 33분,3시간 33분,37.5516196,127.0694852,2시간 55분,2시간 55분,37.5516196,127.0694852,2시간 55분,2시간 55분
동일로40길,37.5514729,127.070474,1시간 40분,1시간 40분,37.5515621,127.0702071,0시간 00분,0시간 00분,37.5515621,127.0702071,0시간 00분,0시간 00분
동일로38길,37.5514729,127.070474,1시간 40분,1시간 40분,37.5516614,127.0706419,7시간 47분,7시간 47분,37.5516614,127.0706419,7시간 47분,7시간 47분
동일로38길,37.5514729,127.070474,1시간 40분,1시간 40분,37.5512983,127.0703778,2시간 20분,2시간 20분,37.5512983,127.0703778,2시간 20분,2시간 20분
동일로38길,37.5512983,127.0703778,2시간 20분,2시간 20분,37.5512759,127.0704485,1시간 38분,1시간 38분,37.5512759,127.0704485,1시간 38분,1시간 38분
동일로38길,37.5512983,127.0703778,2시간 20분,2시간 20분,37.5513527,127.0702105,1시간 22분,1시간 22분,37.5513527,127.0702105,1시간 22분,1시간 22분
동일로38길,37.5512983,127.0703778,2시간 20분,2시간 20분,37.5514729,127.070474,1시간 40분,1시간 40분,37.5514729,127.070474,1시간 40분,1시간 40분
동일로40길,37.5516614,127.0706419,7시간 47분,7시간 47분,37.5517971,127.0704459,1시간 51분,1시간 51분,37.5517971,127.0704459,1시간 51분,1시간 51분
동일로38길,37.5516614,127.0706419,7시간 47분,7시간 47분,37.5514729,127.070474,1시간 40분,1시간 40분,37.5514729,127.070474,1시간 40분,1시간 40분
동일로40길,37.5516614,127.0706419,7시간 47분,7시간 47분,37.5514533,127.0709423,3시간 43분,5시간 17분,37.5512221,127.0712193,6시간 30분,6시간 30분
동일로40길,37.5515621,127.0702071,0시간 00분,0시간 00분,37.5514729,127.070474,1시간 40분,1시간 40분,37.5514729,127.070474,1시간 40분,1시간 40분
동일로40길,37.5515621,127.0702071,0시간 00분,0시간 00분,37.5517407,127.0696893,1시간 49분,1시간 52분,37.5517407,127.0696893,1시간 49분,1시간 52분
동일로40길,37.5515621,127.0702071,0시간 00분,0시간 00분,37.5518407,127.070355,1시간 37분,1시간 37분,37.5518407,127.070355,1시간 37분,1시간 37분
동일로40길,37.5518407,127.070355,1시간 37분,1시간 37분,37.5518993,127.0701134,3시간 10분,3시간 10분,37.5518993,127.0701134,3시간 10분,3시간 10분
동일로40길,37.5518407,127.070355,1시간 37분,1시간 37분,37.5515621,127.0702071,0시간 00분,0시간 00분,37.5515621,127.0702071,0시간 00분,0시간 00분
동일로40길,37.5518407,127.070355,1시간 37분,1시간 37분,37.5518246,127.0704062,8시간 1분,8시간 2분,37.5517971,127.0704459,1시간 51분,1시간 51분
동일로40길,37.5517971,127.0704459,1시간 51분,1시간 51분,37.5516614,127.0706419,7시간 47분,7시간 47분,37.5516614,127.0706419,7시간 47분,7시간 47분
동일로40길,37.5517971,127.0704459,1시간 51분,1시간 51분,37.5518246,127.0704062,8시간 1분,8시간 2분,37.5518407,127.070355,1시간 37분,1시간 37분
군자로13길,37.5517971,127.0704459,1시간 51분,1시간 51분,37.5519126,127.0707081,2시간 50분,2시간 50분,37.5520835,127.07093,2시간 2분,2시간 7분
군자로13길,37.5520835,127.07093,2시간 2분,2시간 7분,37.552292,127.071132,0시간 57분,1시간 10분,37.5524317,127.0711893,1시간 50분,1시간 50분
군자로13길,37.5520835,127.07093,2시간 2분,2시간 7분,37.5519126,127.0707081,2시간 50분,2시간 50분,37.5517971,127.0704459,1시간 51분,1시간 51분
동일로42길,37.5520835,127.07093,2시간 2분,2시간 7분,37.5529043,127.0704801,0시간 00분,0시간 00분,37.553056,127.0702078,3시간 44분,4시간 5분
군자로13길,37.5527731,127.0716089,0시간 34분,0시간 52분,37.5528231,127.071873,4시간 41분,4시간 41분,37.5527187,127.071958,1시간 14분,1시간 14분
군자로13길,37.5527731,127.0716089,0시간 34분,0시간 52분,37.5526018,127.0713047,3시간 31분,5시간 5분,37.5524317,127.0711893,1시간 50분,1시간 50분
동일로44길,37.5527731,127.0716089,0시간 34분,0시간 52분,37.5528703,127.0715527,3시간 28분,3시간 28분,37.5530039,127.07135,0시간 34분,0시간 34분
군자로,37.5527187,127.071958,1시간 14분,1시간 14분,37.5528781,127.0722473,3시간 7분,3시간 57분,37.5528781,127.0722473,3시간 7분,3시간 57분
군자로,37.5527187,127.071958,1시간 14분,1시간 14분,37.5523294,127.071473,3시간 32분,3시간 32분,37.5520772,127.0713239,2시간 19분,2시간 19분
군자로13길,37.5527187,127.071958,1시간 14분,1시간 14분,37.5528231,127.071873,4시간 41분,4시간 41분,37.5527731,127.0716089,0시간 34분,0시간 52분
군자로13길,37.5529873,127.0706342,8시간 21분,8시간 27분,37.5525992,127.0710157,2시간 46분,2시간 46분,37.5524317,127.0711893,1시간 50분,1시간 50분
군자로13길,37.5524317,127.0711893,1시간 50분,1시간 50분,37.5526018,127.0713047,3시간 31분,5시간 5분,37.5527731,127.0716089,0시간 34분,0시간 52분
군자로13길,37.5524317,127.0711893,1시간 50분,1시간 50분,37.552292,127.071132,0시간 57분,1시간 10분,37.5520835,127.07093,2시간 2분,2시간 7분
군자로13길,37.5524317,127.0711893,1시간 50분,1시간 50분,37.5526801,127.0709677,7시간 2분,7시간 2분,37.5529873,127.0706342,8시간 20분,8시간 26분
동일로,37.5534064,127.0704079,2시간 24분,5시간 48분,37.5537008,127.0705801,2시간 27분,2시간 54분,37.5537008,127.0705801,2시간 27분,2시간 54분
동일로44길,37.5534064,127.0704079,2시간 24분,5시간 49분,37.5533425,127.0706778,7시간 42분,7시간 42분,37.5530039,127.07135,0시간 34분,0시간 34분
동일로,37.5546449,127.0711085,5시간 31분,6시간 21분,37.5547918,127.0711852,4시간 24분,4시간 24분,37.5548816,127.0712506,3시간 39분,4시간 11분
동일로48길,37.5546449,127.0711085,5시간 31분,6시간 21분,37.5545946,127.0712565,8시간 59분,9시간 13분,37.5539937,127.0713182,0시간 00분,0시간 00분
동일로,37.5548816,127.0712506,3시간 39분,4시간 11분,37.5555858,127.0716398,3시간 25분,3시간 25분,37.5555858,127.0716398,3시간 25분,3시간 25분
동일로52길,37.5548816,127.0712506,3시간 39분,4시간 11분,37.5548476,127.0713415,2시간 36분,3시간 44분,37.5548174,127.0714112,2시간 37분,3시간 24분
동일로50길,37.5543652,127.0717322,1시간 00분,1시간 00분,37.5548174,127.0714112,2시간 37분,3시간 24분,37.5548174,127.0714112,2시간 37분,3시간 24분
동일로50길,37.5543652,127.0717322,1시간 00분,1시간 00분,37.5538318,127.0719231,3시간 3분,3시간 3분,37.5542232,127.0729454,3시간 22분,5시간 19분
"['동일로50길', '동일로52길']",37.5543652,127.0717322,1시간 1분,1시간 1분,37.5541695,127.0722602,0시간 7분,0시간 7분,37.5544255,127.0724133,1시간 6분,1시간 6분
동일로48길,37.5539937,127.0713182,0시간 00분,0시간 00분,37.5538788,127.071108,0시간 00분,0시간 00분,37.5538788,127.071108,0시간 00분,0시간 00분
동일로48길,37.5539937,127.0713182,0시간 00분,0시간 00분,37.5545946,127.0712565,8시간 59분,9시간 13분,37.5546449,127.0711085,5시간 31분,6시간 21분
동일로46길,37.5539937,127.0713182,0시간 00분,0시간 00분,37.5534543,127.0717217,0시간 00분,0시간 00분,37.5533578,127.0715124,0시간 00분,0시간 00분
동일로46길,37.5536586,127.0707051,0시간 38분,0시간 43분,37.5534476,127.0708638,7시간 40분,7시간 40분,37.5534476,127.0708638,7시간 40분,7시간 40분
동일로46길,37.5536586,127.0707051,0시간 38분,0시간 43분,37.5538638,127.0710805,1시간 12분,1시간 12분,37.5538638,127.0710805,1시간 12분,1시간 12분
교차로,37.5536586,127.0707051,0시간 38분,0시간 43분,37.5536687,127.070669,1시간 31분,2시간 28분,37.5537008,127.0705801,2시간 27분,2시간 54분
동일로46길,37.5534476,127.0708638,7시간 40분,7시간 40분,37.5536586,127.0707051,0시간 38분,0시간 43분,37.5536586,127.0707051,0시간 38분,0시간 43분
동일로,37.5537008,127.0705801,2시간 27분,2시간 54분,37.5540631,127.0707806,6시간 25분,6시간 25분,37.5540631,127.0707806,6시간 25분,6시간 25분
교차로,37.5537008,127.0705801,2시간 27분,2시간 54분,37.5536687,127.070669,1시간 31분,2시간 28분,37.5536586,127.0707051,0시간 38분,0시간 43분
동일로,37.5540631,127.0707806,6시간 25분,6시간 25분,37.554443,127.0710009,4시간 41분,4시간 41분,37.554443,127.0710009,4시간 41분,4시간 41분
동일로46길,37.5540631,127.0707806,6시간 25분,6시간 25분,37.5539881,127.0709946,4시간 47분,4시간 47분,37.5538638,127.0710805,1시간 12분,1시간 12분
동일로46길,37.5538638,127.0710805,1시간 12분,1시간 12분,37.5536586,127.0707051,0시간 38분,0시간 43분,37.5536586,127.0707051,0시간 38분,0시간 43분
동일로46길,37.5538638,127.0710805,1시간 12분,1시간 12분,37.5538788,127.071108,0시간 00분,0시간 00분,37.5538788,127.071108,0시간 00분,0시간 00분
동일로46길,37.5538638,127.0710805,1시간 12분,1시간 12분,37.5540283,127.0708769,2시간 49분,5시간 33분,37.5540631,127.0707806,6시간 25분,6시간 25분
동일로48길,37.5538788,127.071108,0시간 00분,0시간 00분,37.5539937,127.0713182,0시간 00분,0시간 00분,37.5539937,127.0713182,0시간 00분,0시간 00분
동일로46길,37.5538788,127.071108,0시간 00분,0시간 00분,37.5533578,127.0715124,0시간 00분,0시간 00분,37.5533578,127.0715124,0시간 00분,0시간 00분
동일로46길,37.5538788,127.071108,0시간 00분,0시간 00분,37.5538638,127.0710805,1시간 12분,1시간 12분,37.5538638,127.0710805,1시간 12분,1시간 12분
동일로46길,37.5533578,127.0715124,0시간 00분,0시간 00분,37.5538788,127.071108,0시간 00분,0시간 00분,37.5538788,127.071108,0시간 00분,0시간 00분
동일로46길,37.5533578,127.0715124,0시간 00분,0시간 00분,37.5532699,127.0713215,0시간 00분,0시간 00분,37.5532699,127.0713215,0시간 00분,0시간 00분
동일로46길,37.5533578,127.0715124,0시간 00분,0시간 00분,37.5534543,127.0717217,0시간 00분,0시간 00분,37.5539937,127.0713182,0시간 00분,0시간 00분
동일로44길,37.5530039,127.07135,0시간 34분,0시간 34분,37.5532032,127.0718025,6시간 35분,6시간 35분,37.5532032,127.0718025,6시간 35분,6시간 35분
동일로44길,37.5530039,127.07135,0시간 34분,0시간 34분,37.5533526,127.0705362,7시간 32분,7시간 32분,37.5534064,127.0704079,2시간 24분,5시간 49분
동일로44길,37.5530039,127.07135,0시간 34분,0시간 34분,37.5528703,127.0715527,3시간 28분,3시간 28분,37.5527731,127.0716089,0시간 34분,0시간 52분
동일로44길,37.5532032,127.0718025,6시간 35분,6시간 35분,37.5530039,127.07135,0시간 34분,0시간 34분,37.5530039,127.07135,0시간 34분,0시간 34분
동일로46길,37.5532699,127.0713215,0시간 00분,0시간 00분,37.5533578,127.0715124,0시간 00분,0시간 00분,37.5533578,127.0715124,0시간 00분,0시간 00분
동일로,37.5555858,127.0716398,3시간 25분,3시간 25분,37.5563324,127.0720612,3시간 56분,3시간 56분,37.5563324,127.0720612,3시간 56분,3시간 56분
동일로54길,37.5555858,127.0716398,3시간 25분,3시간 25분,37.5555493,127.0717391,2시간 31분,2시간 31분,37.5554771,127.0719418,1시간 17분,1시간 17분
동일로56가길,37.5551632,127.0728234,1시간 54분,2시간 54분,37.5544255,127.0724133,1시간 6분,1시간 6분,37.5544255,127.0724133,1시간 6분,1시간 6분
동일로56가길,37.5551632,127.0728234,1시간 54분,2시간 54분,37.5557338,127.0731405,3시간 43분,3시간 43분,37.5557338,127.0731405,3시간 43분,3시간 43분
동일로54길,37.5551632,127.0728234,1시간 54분,2시간 54분,37.5552881,127.0725023,1시간 14분,1시간 14분,37.5552881,127.0725023,1시간 14분,1시간 14분
동일로56가길,37.5551632,127.0728234,1시간 54분,2시간 54분,37.5551772,127.0728942,2시간 51분,4시간 32분,37.5551772,127.0728942,2시간 51분,4시간 32분
동일로56길,37.5561778,127.0724651,1시간 3분,1시간 3분,37.5561685,127.0724934,1시간 13분,1시간 13분,37.5561685,127.0724934,1시간 13분,1시간 13분
동일로56길,37.5561778,127.0724651,1시간 3분,1시간 3분,37.556302,127.0721399,2시간 55분,2시간 55분,37.5563324,127.0720612,3시간 56분,3시간 56분
동일로54길,37.5561778,127.0724651,1시간 3분,1시간 3분,37.5558466,127.0721434,7시간 49분,7시간 49분,37.5554771,127.0719418,1시간 17분,1시간 17분
동일로54길,37.5554771,127.0719418,1시간 17분,1시간 17분,37.555354,127.072319,1시간 34분,1시간 34분,37.555354,127.072319,1시간 34분,1시간 34분
동일로52길,37.5554771,127.0719418,1시간 17분,1시간 17분,37.5547655,127.0715439,2시간 51분,2시간 51분,37.5547655,127.0715439,2시간 51분,2시간 51분
동일로54길,37.5554771,127.0719418,1시간 17분,1시간 17분,37.5555493,127.0717391,2시간 31분,2시간 31분,37.5555858,127.0716398,3시간 25분,3시간 25분
동일로54길,37.5554771,127.0719418,1시간 17분,1시간 17분,37.5558022,127.0722742,0시간 00분,0시간 00분,37.5561778,127.0724651,1시간 3분,1시간 3분
동일로56길,37.5560844,127.072721,6시간 55분,6시간 55분,37.5559245,127.0731849,1시간 43분,1시간 43분,37.5559245,127.0731849,1시간 43분,1시간 43분
동일로56길,37.5560844,127.072721,6시간 55분,6시간 55분,37.5561685,127.0724934,1시간 13분,1시간 13분,37.5561685,127.0724934,1시간 13분,1시간 13분
동일로54길,37.5560844,127.072721,6시간 55분,6시간 55분,37.555354,127.072319,1시간 34분,1시간 34분,37.555354,127.072319,1시간 34분,1시간 34분
동일로54길,37.555354,127.072319,1시간 34분,1시간 34분,37.5552881,127.0725023,1시간 14분,1시간 14분,37.5552881,127.0725023,1시간 14분,1시간 14분
동일로54길,37.555354,127.072319,1시간 34분,1시간 34분,37.5554771,127.0719418,1시간 17분,1시간 17분,37.5554771,127.0719418,1시간 17분,1시간 17분
동일로54길,37.555354,127.072319,1시간 34분,1시간 34분,37.5560844,127.072721,6시간 55분,6시간 55분,37.5560844,127.072721,6시간 55분,6시간 55분
동일로52길,37.555354,127.072319,1시간 34분,1시간 34분,37.5546243,127.0719049,0시간 46분,0시간 46분,37.5546243,127.0719049,0시간 46분,0시간 46분
동일로52길,37.5546243,127.0719049,0시간 46분,0시간 46분,37.555354,127.072319,1시간 34분,1시간 34분,37.555354,127.072319,1시간 34분,1시간 34분
동일로52길,37.5546243,127.0719049,0시간 46분,0시간 46분,37.5545518,127.0720904,0시간 1분,0시간 1분,37.5545518,127.0720904,0시간 1분,0시간 1분
동일로52길,37.5546243,127.0719049,0시간 46분,0시간 46분,37.5547655,127.0715439,2시간 51분,2시간 51분,37.5547655,127.0715439,2시간 51분,2시간 51분
동일로54길,37.5557023,127.0727258,2시간 25분,2시간 25분,37.5552881,127.0725023,1시간 14분,1시간 14분,37.5552881,127.0725023,1시간 14분,1시간 14분
동일로54길,37.5552881,127.0725023,1시간 14분,1시간 14분,37.5551632,127.0728234,1시간 54분,2시간 54분,37.5551632,127.0728234,1시간 54분,2시간 54분
동일로54길,37.5552881,127.0725023,1시간 14분,1시간 14분,37.555354,127.072319,1시간 34분,1시간 34분,37.555354,127.072319,1시간 34분,1시간 34분
동일로54길,37.5552881,127.0725023,1시간 14분,1시간 14분,37.5557023,127.0727258,2시간 25분,2시간 25분,37.5557023,127.0727258,2시간 25분,2시간 25분
동일로52길,37.5552881,127.0725023,1시간 14분,1시간 14분,37.5545518,127.0720904,0시간 1분,0시간 1분,37.5545518,127.0720904,0시간 1분,0시간 1분
동일로52길,37.5545518,127.0720904,0시간 1분,0시간 1분,37.5552881,127.0725023,1시간 14분,1시간 14분,37.5552881,127.0725023,1시간 14분,1시간 14분
동일로52길,37.5545518,127.0720904,0시간 1분,0시간 1분,37.5544255,127.0724133,1시간 6분,1시간 6분,37.5544255,127.0724133,1시간 6분,1시간 6분
동일로52길,37.5545518,127.0720904,0시간 1분,0시간 1분,37.5546243,127.0719049,0시간 46분,0시간 46분,37.5546243,127.0719049,0시간 46분,0시간 46분
군자로15길,37.5538242,127.0733793,5시간 10분,5시간 10분,37.5535566,127.0735746,6시간 19분,6시간 50분,37.5535566,127.0735746,6시간 19분,6시간 50분
군자로15길,37.5538242,127.0733793,5시간 10분,5시간 10분,37.5540092,127.0734303,2시간 40분,2시간 40분,37.5540092,127.0734303,2시간 40분,2시간 40분
동일로52길,37.5538242,127.0733793,5시간 10분,5시간 10분,37.5541298,127.0731669,3시간 28분,4시간 20분,37.5542232,127.0729454,3시간 22분,5시간 19분
동일로56가길,37.5557338,127.0731405,3시간 43분,3시간 43분,37.5551632,127.0728234,1시간 54분,2시간 54분,37.5551632,127.0728234,1시간 54분,2시간 54분
동일로56가길,37.5557338,127.0731405,3시간 43분,3시간 43분,37.5559069,127.0732367,1시간 13분,1시간 13분,37.5559069,127.0732367,1시간 13분,1시간 13분
