도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도
용마산로8다길,37.5613637,127.0893282,37.5612547,127.0900697,37.561135,127.0899605
용마산로8다길,37.5613637,127.0893282,37.5614949,127.0890006,37.5617582,127.0889458
용마산로8라길,37.5614157,127.0904059,37.56099,127.0903615,37.561135,127.0899605
용마산로8다길,37.561135,127.0899605,37.5613637,127.0893282,37.5613637,127.0893282
용마산로8다길,37.561135,127.0899605,37.5614064,127.0901537,37.5613637,127.0893282
용마산로8라길,37.561135,127.0899605,37.5608315,127.0898083,37.5608315,127.0898083
용마산로8라길,37.561135,127.0899605,37.5610177,127.090511,37.5614157,127.0904059
용마산로8나길,37.5606061,127.089668,37.5608373,127.0890132,37.5608373,127.0890132
용마산로8나길,37.5606061,127.089668,37.5605457,127.0898272,37.5605457,127.0898272
용마산로8라길,37.5606061,127.089668,37.5608315,127.0898083,37.5608315,127.0898083
용마산로8다길,37.5610784,127.0891648,37.5613637,127.0893282,37.5613637,127.0893282
용마산로8다길,37.5610784,127.0891648,37.5608373,127.0890132,37.5608373,127.0890132
용마산로8가길,37.5610784,127.0891648,37.5608315,127.0898083,37.5608315,127.0898083
용마산로8가길,37.5610784,127.0891648,37.5612704,127.0886679,37.5612704,127.0886679
용마산로8가길,37.5608315,127.0898083,37.5610784,127.0891648,37.5610784,127.0891648
용마산로8라길,37.5608315,127.0898083,37.5606061,127.089668,37.5606061,127.089668
용마산로8라길,37.5608315,127.0898083,37.561135,127.0899605,37.561135,127.0899605
용마산로8가길,37.5604952,127.0888152,37.560256,127.0896388,37.560256,127.0896388
용마산로8가길,37.5604952,127.0888152,37.5602186,127.0888646,37.5602186,127.0888646
용마산로8가길,37.5604952,127.0888152,37.5606575,127.0887843,37.5606575,127.0887843
긴고랑로39길,37.5596651,127.091265,37.5599688,127.0915166,37.5599688,127.0915166
긴고랑로39길,37.5596651,127.091265,37.5594308,127.0910574,37.5594308,127.0910574
용마산로8가길,37.5596651,127.091265,37.5598323,127.0905859,37.5601686,127.0896792
용마산로8나길,37.5605457,127.0898272,37.560256,127.0896388,37.560256,127.0896388
용마산로8나길,37.5605457,127.0898272,37.5606061,127.089668,37.5606061,127.089668
용마산로8나길,37.5605457,127.0898272,37.5602716,127.0905625,37.5602716,127.0905625
용마산로8가길,37.560256,127.0896388,37.5601686,127.0896792,37.5601686,127.0896792
용마산로8가길,37.560256,127.0896388,37.5604952,127.0888152,37.5604952,127.0888152
용마산로8나길,37.560256,127.0896388,37.5605457,127.0898272,37.5605457,127.0898272
긴고랑로37길,37.5602186,127.0888646,37.5599816,127.0895832,37.5599816,127.0895832
용마산로8가길,37.5602186,127.0888646,37.5596279,127.08898,37.5596279,127.08898
용마산로8가길,37.5602186,127.0888646,37.5604952,127.0888152,37.5604952,127.0888152
용마산로8길,37.5595356,127.09013,37.5594308,127.0910574,37.5594308,127.0910574
용마산로8길,37.5595356,127.09013,37.5596288,127.0890954,37.5596288,127.0890954
긴고랑로37길,37.5595356,127.09013,37.55897,127.09005,37.55897,127.09005
긴고랑로37길,37.5595356,127.09013,37.5597696,127.0901617,37.5599816,127.0895832
용마산로8가길,37.5601686,127.0896792,37.560256,127.0896388,37.560256,127.0896388
긴고랑로37길,37.5601686,127.0896792,37.5599816,127.0895832,37.5599816,127.0895832
용마산로8가길,37.5601686,127.0896792,37.559908,127.090632,37.5596651,127.091265
긴고랑로37길,37.5599816,127.0895832,37.5602186,127.0888646,37.5602186,127.0888646
긴고랑로37길,37.5599816,127.0895832,37.5601686,127.0896792,37.5601686,127.0896792
긴고랑로37길,37.5599816,127.0895832,37.5597696,127.0901617,37.5595356,127.09013
긴고랑로39길,37.5599497,127.0916265,37.5598885,127.0918364,37.5598885,127.0918364
긴고랑로39길,37.5599497,127.0916265,37.5599688,127.0915166,37.5599688,127.0915166
긴고랑로39길,37.5599497,127.0916265,37.5602811,127.0918509,37.5602811,127.0918509
긴고랑로39길,37.5594283,127.092805,37.5598209,127.0919609,37.5598209,127.0919609
긴고랑로41길,37.5594283,127.092805,37.5591859,127.0926917,37.5591859,127.0926917
긴고랑로39길,37.5594283,127.092805,37.5592543,127.0934244,37.5591508,127.0940708
긴고랑로39길,37.5591508,127.0940708,37.5592936,127.093166,37.5594283,127.092805
긴고랑로,37.5591508,127.0940708,37.5589905,127.0938579,37.558874,127.0930525
긴고랑로,37.5591508,127.0940708,37.55971,127.09453,37.5597814,127.0945845
용마산로8길,37.5591859,127.0926917,37.559246,127.0924007,37.559246,127.0924007
긴고랑로41길,37.5591859,127.0926917,37.5587676,127.0925978,37.5587676,127.0925978
긴고랑로41길,37.5591859,127.0926917,37.5594283,127.092805,37.5594283,127.092805
긴고랑로39길,37.5598885,127.0918364,37.5598209,127.0919609,37.5598209,127.0919609
긴고랑로39길,37.5598885,127.0918364,37.5599497,127.0916265,37.5599497,127.0916265
용마산로8길,37.5598885,127.0918364,37.5596246,127.0916619,37.5593821,127.0915126
용마산로8길,37.559246,127.0924007,37.5591859,127.0926917,37.5591859,127.0926917
용마산로8길,37.559246,127.0924007,37.5592999,127.0920366,37.5593524,127.0917397
"['긴고랑로39길', '용마산로8길']",37.559246,127.0924007,37.5596118,127.0918255,37.5598209,127.0919609
용마산로8길,37.5593524,127.0917397,37.5593821,127.0915126,37.5593821,127.0915126
긴고랑로,37.5593524,127.0917397,37.5586107,127.0916167,37.5586107,127.0916167
용마산로8길,37.5593524,127.0917397,37.5592999,127.0920366,37.559246,127.0924007
용마산로8길,37.5596288,127.0890954,37.5595356,127.09013,37.5595356,127.09013
용마산로8길,37.5596288,127.0890954,37.5596279,127.08898,37.5596279,127.08898
용마산로8길,37.5596288,127.0890954,37.5592571,127.0890252,37.5592571,127.0890252
용마산로8길,37.5592571,127.0890252,37.5596288,127.0890954,37.5596288,127.0890954
동일로,37.5630043,127.0758375,37.563293,127.0760044,37.563293,127.0760044
능동로43길,37.5614397,127.0802968,37.5616345,127.0797368,37.5616345,127.0797368
긴고랑로12길,37.5614397,127.0802968,37.5601452,127.0795855,37.5601452,127.0795855
긴고랑로12길,37.5614397,127.0802968,37.5627349,127.0810225,37.5627349,127.0810225
능동로43길,37.560986,127.081601,37.5612197,127.0809293,37.5612197,127.0809293
능동로,37.560986,127.081601,37.5596715,127.0808784,37.5596715,127.0808784
능동로,37.560986,127.081601,37.5615258,127.0818962,37.5622984,127.0823188
능동로44길,37.5607551,127.0822584,37.5609373,127.0817397,37.560986,127.081601
긴고랑로16길,37.5607551,127.0822584,37.5597576,127.0817325,37.5594256,127.0815575
긴고랑로16길,37.5607551,127.0822584,37.5611898,127.082508,37.5612461,127.0825394
능동로44길,37.5605645,127.0828012,37.5606409,127.0825836,37.5607551,127.0822584
천호대로109길,37.5605645,127.0828012,37.5601056,127.0825459,37.5592418,127.0820653
능동로44길,37.5603543,127.0833995,37.5605136,127.0829461,37.5605645,127.0828012
긴고랑로20길,37.5603543,127.0833995,37.5600505,127.08324,37.5590136,127.0826955
용마산로7길,37.5597299,127.0851774,37.5599129,127.0846563,37.5599129,127.0846563
긴고랑로26길,37.5597299,127.0851774,37.5601243,127.0854016,37.5605059,127.0856184
긴고랑로26길,37.5597299,127.0851774,37.5591874,127.0848741,37.5588958,127.0846418
용마산로7길,37.5591234,127.0869014,37.5592768,127.0864667,37.5593478,127.0862655
긴고랑로30길,37.5591234,127.0869014,37.5589362,127.0869315,37.5582086,127.0870485
긴고랑로30길,37.5591234,127.0869014,37.5598066,127.086759,37.5598938,127.086745
긴고랑로2길,37.562759,127.0765353,37.5616224,127.075887,37.5616224,127.075887
동일로68길,37.562759,127.0765353,37.5629704,127.075935,37.5630043,127.0758375
동일로,37.5618715,127.0751879,37.5620612,127.0752982,37.5630043,127.0758375
동일로66길,37.5618715,127.0751879,37.5617589,127.0755137,37.5616224,127.075887
면목로,37.5607168,127.0784142,37.56062,127.07836,37.56062,127.07836
면목로,37.5607168,127.0784142,37.5611204,127.0786402,37.5611204,127.0786402
긴고랑로,37.5638501,127.077793,37.56369,127.0782554,37.56369,127.0782554
긴고랑로4길,37.5638501,127.077793,37.5632688,127.0774794,37.5632688,127.0774794
긴고랑로,37.5638501,127.077793,37.5639367,127.0775179,37.5640193,127.0772271
동일로68길,37.5625611,127.0770972,37.562759,127.0765353,37.562759,127.0765353
긴고랑로4길,37.5625611,127.0770972,37.5616499,127.076587,37.5616499,127.076587
긴고랑로4길,37.5625611,127.0770972,37.5630681,127.0773774,37.5630681,127.0773774
동일로66길,37.5614155,127.0764642,37.5611771,127.0771297,37.5611771,127.0771297
긴고랑로4길,37.5614155,127.0764642,37.5616499,127.076587,37.5616499,127.076587
긴고랑로,37.5636187,127.0784658,37.56369,127.0782554,37.56369,127.0782554
긴고랑로,37.5636187,127.0784658,37.5634038,127.0790976,37.5634038,127.0790976
긴고랑로6길,37.5636187,127.0784658,37.5629058,127.0780738,37.5629058,127.0780738
동일로68길,37.5623317,127.0777549,37.5623941,127.0775715,37.5623941,127.0775715
긴고랑로6길,37.5623317,127.0777549,37.5615387,127.0773328,37.5615387,127.0773328
긴고랑로6길,37.5623317,127.0777549,37.5627945,127.0780106,37.5627945,127.0780106
동일로68길,37.5621195,127.0783812,37.5621791,127.0781965,37.5621791,127.0781965
긴고랑로8길,37.5621195,127.0783812,37.561565,127.078102,37.561565,127.078102
긴고랑로8길,37.5621195,127.0783812,37.5625007,127.0785954,37.5625007,127.0785954
동일로66길,37.5609514,127.0777596,37.5608484,127.078047,37.5608484,127.078047
긴고랑로8길,37.5609514,127.0777596,37.5605146,127.0775168,37.5605146,127.0775168
긴고랑로8길,37.5609514,127.0777596,37.561565,127.078102,37.561565,127.078102
긴고랑로2길,37.5630542,127.076684,37.562759,127.0765353,37.562759,127.0765353
동일로,37.5630542,127.076684,37.5632661,127.0760945,37.563293,127.0760044
긴고랑로2길,37.5634625,127.076917,37.5630542,127.076684,37.5630542,127.076684
긴고랑로2길,37.5634625,127.076917,37.5632688,127.0774794,37.5632688,127.0774794
긴고랑로4길,37.5632688,127.0774794,37.5630681,127.0773774,37.5630681,127.0773774
긴고랑로4길,37.5632688,127.0774794,37.5638501,127.077793,37.5638501,127.077793
긴고랑로2길,37.5632688,127.0774794,37.5634625,127.076917,37.5634625,127.076917
긴고랑로4길,37.5630681,127.0773774,37.5625611,127.0770972,37.5625611,127.0770972
긴고랑로4길,37.5630681,127.0773774,37.5632688,127.0774794,37.5632688,127.0774794
긴고랑로4길,37.5630681,127.0773774,37.5628379,127.0780359,37.5628379,127.0780359
긴고랑로6길,37.5628379,127.0780359,37.5627945,127.0780106,37.5627945,127.0780106
긴고랑로6길,37.5628379,127.0780359,37.5629058,127.0780738,37.5629058,127.0780738
긴고랑로4길,37.5628379,127.0780359,37.5630681,127.0773774,37.5630681,127.0773774
동일로66길,37.5611771,127.0771297,37.5609514,127.0777596,37.5609514,127.0777596
긴고랑로6길,37.5611771,127.0771297,37.5614752,127.0772908,37.5614752,127.0772908
동일로68길,37.5624817,127.0773227,37.5625611,127.0770972,37.5625611,127.0770972
"['긴고랑로4길', '동일로68길']",37.5624817,127.0773227,37.5615785,127.0768272,37.5616499,127.076587
긴고랑로4길,37.5616499,127.076587,37.5614155,127.0764642,37.5614155,127.0764642
긴고랑로4길,37.5616499,127.076587,37.5625611,127.0770972,37.5625611,127.0770972
"['긴고랑로4길', '동일로68길']",37.5616499,127.076587,37.5615785,127.0768272,37.5624817,127.0773227
동일로68길,37.5623941,127.0775715,37.5624817,127.0773227,37.5624817,127.0773227
"['동일로68길', '긴고랑로6길']",37.5623941,127.0775715,37.5615948,127.0771523,37.5615387,127.0773328
긴고랑로6길,37.5615387,127.0773328,37.5614752,127.0772908,37.5614752,127.0772908
긴고랑로6길,37.5615387,127.0773328,37.5623317,127.0777549,37.5623317,127.0777549
"['동일로68길', '긴고랑로6길']",37.5615387,127.0773328,37.5615948,127.0771523,37.5623941,127.0775715
긴고랑로6길,37.5614752,127.0772908,37.5611771,127.0771297,37.5611771,127.0771297
긴고랑로6길,37.5614752,127.0772908,37.5615387,127.0773328,37.5615387,127.0773328
"['동일로68길', '긴고랑로6길']",37.5614752,127.0772908,37.5616705,127.0776336,37.5621791,127.0781965
동일로68길,37.5621791,127.0781965,37.5623317,127.0777549,37.5623317,127.0777549
"['동일로68길', '긴고랑로6길']",37.5621791,127.0781965,37.5616705,127.0776336,37.5614752,127.0772908
긴고랑로8길,37.561565,127.078102,37.5609514,127.0777596,37.5609514,127.0777596
긴고랑로8길,37.561565,127.078102,37.5621195,127.0783812,37.5621195,127.0783812
긴고랑로8길,37.561565,127.078102,37.5614002,127.0785555,37.5614002,127.0785555
긴고랑로8길,37.5614002,127.0785555,37.561565,127.078102,37.561565,127.078102
동일로66길,37.5608484,127.078047,37.5607844,127.0782257,37.5607844,127.0782257
"['동일로66길', '면목로']",37.5608484,127.078047,37.5612552,127.078275,37.5611204,127.0786402
면목로,37.5611204,127.0786402,37.5607168,127.0784142,37.5607168,127.0784142
면목로,37.5611204,127.0786402,37.56187,127.07906,37.56187,127.07906
"['동일로66길', '면목로']",37.5611204,127.0786402,37.5612552,127.078275,37.5608484,127.078047
긴고랑로8길,37.5629097,127.0788302,37.5626871,127.0786975,37.5626871,127.0786975
긴고랑로8길,37.5629097,127.0788302,37.5634038,127.0790976,37.5634038,127.0790976
긴고랑로8길,37.5629097,127.0788302,37.562844,127.0790244,37.562844,127.0790244
면목로,37.5626805,127.0794987,37.56187,127.07906,37.56187,127.07906
면목로,37.5626805,127.0794987,37.56316,127.07976,37.56316,127.07976
면목로,37.5626805,127.0794987,37.562844,127.0790244,37.562844,127.0790244
긴고랑로8길,37.562844,127.0790244,37.5629097,127.0788302,37.5629097,127.0788302
면목로,37.562844,127.0790244,37.5626805,127.0794987,37.5626805,127.0794987
긴고랑로8길,37.562844,127.0790244,37.5624347,127.0787933,37.5625007,127.0785954
긴고랑로8길,37.5625007,127.0785954,37.5621195,127.0783812,37.5621195,127.0783812
긴고랑로8길,37.5625007,127.0785954,37.5625911,127.0786426,37.5625911,127.0786426
긴고랑로8길,37.5625007,127.0785954,37.5624347,127.0787933,37.562844,127.0790244
긴고랑로6길,37.5627945,127.0780106,37.5623317,127.0777549,37.5623317,127.0777549
긴고랑로6길,37.5627945,127.0780106,37.5628379,127.0780359,37.5628379,127.0780359
긴고랑로6길,37.5627945,127.0780106,37.5625911,127.0786426,37.5625911,127.0786426
긴고랑로8길,37.5625911,127.0786426,37.5625007,127.0785954,37.5625007,127.0785954
긴고랑로8길,37.5625911,127.0786426,37.5626871,127.0786975,37.5626871,127.0786975
긴고랑로6길,37.5625911,127.0786426,37.5627945,127.0780106,37.5627945,127.0780106
긴고랑로6길,37.5629058,127.0780738,37.5628379,127.0780359,37.5628379,127.0780359
긴고랑로6길,37.5629058,127.0780738,37.5636187,127.0784658,37.5636187,127.0784658
긴고랑로6길,37.5629058,127.0780738,37.5626871,127.0786975,37.5626871,127.0786975
긴고랑로8길,37.5626871,127.0786975,37.5625911,127.0786426,37.5625911,127.0786426
긴고랑로8길,37.5626871,127.0786975,37.5629097,127.0788302,37.5629097,127.0788302
긴고랑로6길,37.5626871,127.0786975,37.5629058,127.0780738,37.5629058,127.0780738
능동로,37.5596715,127.0808784,37.560986,127.081601,37.560986,127.081601
능동로41길,37.5596715,127.0808784,37.5597035,127.080791,37.5599124,127.0802208
능동로42길,37.5596715,127.0808784,37.5596167,127.0810298,37.5594256,127.0815575
능동로,37.5596715,127.0808784,37.5588283,127.0804174,37.558352,127.080157
천호대로117길,37.5581626,127.0851285,37.5574494,127.0852765,37.5574494,127.0852765
천호대로117길,37.5581626,127.0851285,37.5584163,127.085262,37.5584163,127.085262
긴고랑로10길,37.5629354,127.080427,37.5616345,127.0797368,37.5616345,127.0797368
긴고랑로,37.5629354,127.080427,37.56316,127.07976,37.56316,127.07976
긴고랑로,37.5629354,127.080427,37.5627349,127.0810225,37.5627349,127.0810225
능동로43길,37.5616345,127.0797368,37.56187,127.07906,37.56187,127.07906
긴고랑로10길,37.5616345,127.0797368,37.5603466,127.0790356,37.5603466,127.0790356
긴고랑로10길,37.5616345,127.0797368,37.5629354,127.080427,37.5629354,127.080427
능동로41길,37.5603466,127.0790356,37.5601452,127.0795855,37.5601452,127.0795855
긴고랑로10길,37.5603466,127.0790356,37.5616345,127.0797368,37.5616345,127.0797368
능동로41길,37.5603466,127.0790356,37.5605579,127.0784589,37.56062,127.07836
긴고랑로12길,37.5627349,127.0810225,37.5614397,127.0802968,37.5614397,127.0802968
긴고랑로,37.5627349,127.0810225,37.5629354,127.080427,37.5629354,127.080427
긴고랑로,37.5627349,127.0810225,37.5625249,127.0816462,37.5625249,127.0816462
능동로43길,37.5612197,127.0809293,37.5614397,127.0802968,37.5614397,127.0802968
긴고랑로14길,37.5612197,127.0809293,37.5599124,127.0802208,37.5599124,127.0802208
긴고랑로14길,37.5612197,127.0809293,37.5625249,127.0816462,37.5625249,127.0816462
능동로41길,37.5599124,127.0802208,37.5601452,127.0795855,37.5601452,127.0795855
긴고랑로14길,37.5599124,127.0802208,37.5586018,127.0795154,37.5586018,127.0795154
긴고랑로14길,37.5599124,127.0802208,37.5612197,127.0809293,37.5612197,127.0809293
능동로41길,37.5599124,127.0802208,37.5597035,127.080791,37.5596715,127.0808784
능동로42길,37.5594256,127.0815575,37.5592418,127.0820653,37.5592418,127.0820653
긴고랑로16길,37.5594256,127.0815575,37.5590308,127.081341,37.5580915,127.0808261
긴고랑로16길,37.5594256,127.0815575,37.5598104,127.0817603,37.5607551,127.0822584
능동로42길,37.5592418,127.0820653,37.5591326,127.0823693,37.5590136,127.0826955
천호대로109길,37.5592418,127.0820653,37.5588899,127.0818763,37.5578914,127.0813402
천호대로109길,37.5592418,127.0820653,37.5602503,127.0826264,37.5605645,127.0828012
능동로42길,37.5590136,127.0826955,37.5588016,127.0832811,37.5588016,127.0832811
긴고랑로20길,37.5590136,127.0826955,37.5587903,127.0825719,37.5587903,127.0825719
긴고랑로20길,37.5590136,127.0826955,37.5600505,127.08324,37.5603543,127.0833995
능동로42길,37.5588016,127.0832811,37.5586781,127.0836383,37.5586086,127.0838391
천호대로111길,37.5588016,127.0832811,37.5584131,127.0830649,37.5583565,127.0830334
천호대로111길,37.5588016,127.0832811,37.5593866,127.0835898,37.5601466,127.0839909
동일로62길,37.5600686,127.0742466,37.5600399,127.074317,37.5598404,127.0748495
,37.5600686,127.0742466,37.5604484,127.0744581,37.56092,127.0746782
동일로62길,37.5598404,127.0748495,37.5597515,127.0750709,37.5596058,127.0754336
천호대로101길,37.5598404,127.0748495,37.5593415,127.0745647,37.5592186,127.0745196
용마산로,37.5545276,127.0884808,37.5549264,127.0884101,37.5549264,127.0884101
용마산로,37.5545276,127.0884808,37.5541344,127.0885502,37.5540819,127.0885577
천호대로101길,37.5603091,127.0751215,37.5602026,127.0750597,37.5598404,127.0748495
천호대로119길,37.5560263,127.086131,37.5555472,127.0862014,37.555431,127.0861418
용마산로3길,37.5560263,127.086131,37.5561475,127.0858197,37.5562891,127.0854562
용마산로5길,37.5572356,127.0830247,37.5572371,127.08304,37.5572371,127.08304
용마산로3길,37.5572356,127.0830247,37.5573272,127.0827896,37.5574325,127.0825191
용마산로5길,37.5574494,127.0852765,37.5574786,127.0855843,37.5574786,127.0855843
천호대로117길,37.5574494,127.0852765,37.5581626,127.0851285,37.5581626,127.0851285
천호대로117길,37.5574494,127.0852765,37.5569853,127.0853484,37.5569853,127.0853484
용마산로5길,37.5574494,127.0852765,37.5573706,127.0844464,37.5572371,127.08304
용마산로,37.5577009,127.0879265,37.5572576,127.0880004,37.5572576,127.0880004
용마산로5길,37.5577009,127.0879265,37.5576624,127.0875211,37.5576267,127.0871444
용마산로,37.5577009,127.0879265,37.55774,127.08792,37.5582621,127.087832
천호대로117길,37.5562891,127.0854562,37.5565101,127.085422,37.5565101,127.085422
용마산로3길,37.5562891,127.0854562,37.5564069,127.0851534,37.5564069,127.0851534
긴고랑로16길,37.5580915,127.0808261,37.5591471,127.0814048,37.5594256,127.0815575
능동로40길,37.5580915,127.0808261,37.5583007,127.0802887,37.558352,127.080157
천호대로109길,37.5578914,127.0813402,37.5574116,127.0810666,37.5574116,127.0810666
천호대로109길,37.5578914,127.0813402,37.5588899,127.0818763,37.5592418,127.0820653
능동로40길,37.5578914,127.0813402,37.5580057,127.0810465,37.5580915,127.0808261
천호대로109길,37.5574116,127.0810666,37.5578914,127.0813402,37.5578914,127.0813402
천호대로109길,37.5574116,127.0810666,37.556899,127.0807759,37.5567837,127.0807064
능동로38길,37.5574116,127.0810666,37.55718,127.0816709,37.5569627,127.0822381
긴고랑로20길,37.5576564,127.081944,37.5585564,127.0824423,37.5587903,127.0825719
능동로40길,37.5576564,127.081944,37.5577755,127.081638,37.5578914,127.0813402
긴고랑로14길,37.5586018,127.0795154,37.5599124,127.0802208,37.5599124,127.0802208
능동로39길,37.5586018,127.0795154,37.5588374,127.0789101,37.5588374,127.0789101
능동로39길,37.5586018,127.0795154,37.5583949,127.0800468,37.558352,127.080157
능동로39길,37.5588374,127.0789101,37.5586018,127.0795154,37.5586018,127.0795154
천호대로107길,37.5588374,127.0789101,37.5583424,127.0786277,37.5583424,127.0786277
천호대로107길,37.5588374,127.0789101,37.5601452,127.0795855,37.5601452,127.0795855
능동로39길,37.5588374,127.0789101,37.5593047,127.07771,37.5593249,127.0776539
천호대로107길,37.5583424,127.0786277,37.5588374,127.0789101,37.5588374,127.0789101
능동로37길,37.5583424,127.0786277,37.5578952,127.0797626,37.5578492,127.0798793
능동로37길,37.5583424,127.0786277,37.5588122,127.0774354,37.5588288,127.0773851
천호대로107길,37.5583424,127.0786277,37.5578468,127.0783323,37.5577235,127.0782573
긴고랑로8길,37.5595792,127.0770047,37.5600798,127.0772726,37.5600798,127.0772726
면목로7길,37.5595792,127.0770047,37.5596586,127.0768006,37.5598342,127.0763496
동일로64길,37.5607458,127.0753693,37.560934,127.0748252,37.560971,127.0747064
천호대로101길,37.5607458,127.0753693,37.5605003,127.07523,37.5603091,127.0751215
긴고랑로8길,37.5600798,127.0772726,37.5595792,127.0770047,37.5595792,127.0770047
긴고랑로8길,37.5600798,127.0772726,37.5605146,127.0775168,37.5605146,127.0775168
동일로64길,37.5600798,127.0772726,37.5605089,127.0760462,37.5607458,127.0753693
면목로9길,37.5611796,127.0756339,37.5605146,127.0775168,37.5605146,127.0775168
천호대로101길,37.5611796,127.0756339,37.5609976,127.0755229,37.5607458,127.0753693
긴고랑로8길,37.5605146,127.0775168,37.5600798,127.0772726,37.5600798,127.0772726
긴고랑로8길,37.5605146,127.0775168,37.5609514,127.0777596,37.5609514,127.0777596
면목로9길,37.5605146,127.0775168,37.5611796,127.0756339,37.5611796,127.0756339
면목로9길,37.5605146,127.0775168,37.5603983,127.077818,37.5603334,127.0779518
천호대로105길,37.5598342,127.0763496,37.5593448,127.0760835,37.5593448,127.0760835
면목로7길,37.5598342,127.0763496,37.5600518,127.0757869,37.5600767,127.0757224
동일로62길,37.5593448,127.0760835,37.5588288,127.0773851,37.5588288,127.0773851
천호대로105길,37.5593448,127.0760835,37.5588291,127.0758001,37.5588291,127.0758001
천호대로105길,37.5593448,127.0760835,37.5598342,127.0763496,37.5598342,127.0763496
천호대로104길,37.5585661,127.0756733,37.5582467,127.075483,37.5579646,127.0753137
천호대로,37.5585661,127.0756733,37.5581538,127.0767458,37.5580747,127.0769544
용마산로7길,37.5594652,127.0859312,37.5597299,127.0851774,37.5597299,127.0851774
천호대로117길,37.5594652,127.0859312,37.5592994,127.0857945,37.5590835,127.08565
용마산로5길,37.5575081,127.0858954,37.5575391,127.0862214,37.5575391,127.0862214
용마산로5길,37.5575081,127.0858954,37.5574786,127.0855843,37.5574786,127.0855843
천호대로119길,37.5575081,127.0858954,37.5571607,127.0859512,37.5560811,127.0861247
천호대로119길,37.5575081,127.0858954,37.5578612,127.0858404,37.5590835,127.08565
용마산로1길,37.555431,127.0861418,37.555296,127.0864823,37.555296,127.0864823
천호대로119길,37.555431,127.0861418,37.5549635,127.0858361,37.5548437,127.0857556
천호대로123길,37.5593478,127.0862655,37.5588947,127.0863408,37.5575713,127.0865609
용마산로7길,37.5593478,127.0862655,37.5593926,127.086138,37.5594652,127.0859312
용마산로5길,37.5575713,127.0865609,37.5575391,127.0862214,37.5575391,127.0862214
천호대로123길,37.5575713,127.0865609,37.5568182,127.0866921,37.5568182,127.0866921
용마산로5길,37.5575713,127.0865609,37.5575999,127.0868622,37.5576267,127.0871444
천호대로123길,37.5575713,127.0865609,37.5588947,127.0863408,37.5593478,127.0862655
용마산로1길,37.555146,127.0868606,37.5549065,127.0874475,37.5549065,127.0874475
천호대로123길,37.555146,127.0868606,37.5553438,127.0869523,37.5561485,127.0868109
천호대로,37.5546452,127.0856391,37.5544177,127.086249,37.5541473,127.0869515
천호대로118길,37.5546452,127.0856391,37.5545635,127.0855905,37.5540706,127.0852976
천호대로125길,37.5576267,127.0871444,37.5562015,127.0873801,37.5562015,127.0873801
긴고랑로30길,37.5576267,127.0871444,37.5582086,127.0870485,37.5582086,127.0870485
용마산로5길,37.5576267,127.0871444,37.5576917,127.0878293,37.5577009,127.0879265
용마산로5길,37.5576267,127.0871444,37.5575999,127.0868622,37.5575713,127.0865609
천호대로125길,37.5549065,127.0874475,37.5559265,127.0874305,37.5562015,127.0873801
용마산로1길,37.5549065,127.0874475,37.554581,127.0883308,37.5545276,127.0884808
천호대로125길,37.5549065,127.0874475,37.5544466,127.0871449,37.5543347,127.0870713
천호대로119길,37.5560811,127.0861247,37.5560263,127.086131,37.5560263,127.086131
용마산로3길,37.5560811,127.0861247,37.5561154,127.0864741,37.5561154,127.0864741
천호대로119길,37.5560811,127.0861247,37.5571607,127.0859512,37.5575081,127.0858954
천호대로123길,37.5561485,127.0868109,37.5568182,127.0866921,37.5568182,127.0866921
용마산로3길,37.5561485,127.0868109,37.5562015,127.0873801,37.5562015,127.0873801
용마산로3길,37.5561485,127.0868109,37.5561154,127.0864741,37.5561154,127.0864741
천호대로123길,37.5561485,127.0868109,37.5553133,127.0869577,37.555146,127.0868606
천호대로125길,37.5562015,127.0873801,37.5576267,127.0871444,37.5576267,127.0871444
용마산로3길,37.5562015,127.0873801,37.5561485,127.0868109,37.5561485,127.0868109
천호대로125길,37.5562015,127.0873801,37.5551389,127.0875747,37.5549065,127.0874475
용마산로3길,37.5562015,127.0873801,37.5562763,127.0880967,37.5562832,127.0881628
용마산로5길,37.5572371,127.08304,37.5572356,127.0830247,37.5572356,127.0830247
용마산로5길,37.5572371,127.08304,37.5574134,127.0848968,37.5574494,127.0852765
천호대로113길,37.5572371,127.08304,37.5576922,127.0833051,37.5586086,127.0838391
능동로42길,37.5586086,127.0838391,37.5583585,127.0845622,37.5581626,127.0851285
천호대로113길,37.5586086,127.0838391,37.5589886,127.0840433,37.5592498,127.0841837
천호대로113길,37.5586086,127.0838391,37.5575466,127.0832203,37.5572371,127.08304
천호대로113길,37.5599129,127.0846563,37.5594521,127.084309,37.5592498,127.0841837
용마산로7길,37.5599129,127.0846563,37.5600074,127.0843873,37.5601466,127.0839909
천호대로113길,37.5592498,127.0841837,37.5594521,127.084309,37.5599129,127.0846563
천호대로113길,37.5592498,127.0841837,37.5589577,127.0840267,37.5586086,127.0838391
천호대로113길,37.5592498,127.0841837,37.5590808,127.0844024,37.5588958,127.0846418
천호대로117길,37.5584163,127.085262,37.5581626,127.0851285,37.5581626,127.0851285
천호대로117길,37.5584163,127.085262,37.5588867,127.0855356,37.5590835,127.08565
긴고랑로26길,37.5584163,127.085262,37.5587443,127.0848377,37.5588958,127.0846418
