,도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,총점수
3434,뚝섬로43길(1),37.5332197,127.0765456,37.5330228,127.0762812,37.5330228,127.0762812,0.5305383039442608
3435,뚝섬로51길(6),37.533163,127.0796327,37.5330502,127.0794998,37.5330502,127.0794998,0.5305259723167965
3436,자양로44다길(2),37.5508206,127.0959433,37.5508452,127.0959768,37.5508452,127.0959768,0.5305072881862329
3437,아차산로58나길(7),37.5353621,127.0906545,37.5353188,127.0905089,37.5353188,127.0905089,0.5305072881862329
3438,자양로44다길(9),37.5508452,127.0959768,37.5508206,127.0959433,37.5508206,127.0959433,0.5305072881862329
3439,"['용마산로33길', '용마산로31길'](0)",37.5701655,127.08546,37.5695139,127.0853303,37.5692155,127.0852966,0.5304794885499359
3440,"['군자로', '군자로12길'](1)",37.5510272,127.0719112,37.5514444,127.0719652,37.5520772,127.0713239,0.5303817831112208
3441,"['군자로', '군자로12길'](0)",37.5520772,127.0713239,37.5514444,127.0719652,37.5510272,127.0719112,0.5303817831112208
3442,영화사로16나길(0),37.5537549,127.0970355,37.5532916,127.0965768,37.5532916,127.0965768,0.5301895136797743
3443,뚝섬로51길(1),37.5329962,127.0794362,37.5330502,127.0794998,37.5330502,127.0794998,0.5301895136797743
3444,능동로3가길(7),37.5324514,127.0672364,37.5324883,127.0671086,37.5324883,127.0671086,0.5301734972046952
3445,광나루로20길(1),37.5454817,127.0741255,37.5456702,127.0741737,37.5456702,127.0741737,0.5301708295492108
3446,능동로25길(22),37.553694,127.0763902,37.5530695,127.0766088,37.5530695,127.0766088,0.5301708295492108
3447,용마산로23길(0),37.5662664,127.0844939,37.5661319,127.0848988,37.5661319,127.0848988,0.5300709842498545
3448,면목로(37),37.5626805,127.0794987,37.562844,127.0790244,37.562844,127.0790244,0.5300407409853136
3449,능동로25길(24),37.5530695,127.0766088,37.553694,127.0763902,37.553694,127.0763902,0.5300026002306997
3450,능동로25길(14),37.5529879,127.0762603,37.5530695,127.0766088,37.5530695,127.0766088,0.5300026002306997
3451,능동로19길(8),37.5470176,127.0733272,37.5469307,127.0737667,37.546911,127.0738476,0.5299908917452286
3452,능동로19길(2),37.546911,127.0738476,37.5469307,127.0737667,37.5470176,127.0733272,0.5299908917452286
3453,아차산로28길(10),37.5392815,127.0662575,37.5397429,127.0662767,37.5396821,127.0664605,0.5299625436426851
3454,아차산로28길(9),37.5392815,127.0662575,37.5396821,127.0664605,37.5396821,127.0664605,0.5299625436426851
3455,아차산로29길(1),37.5441208,127.0697548,37.5435219,127.0694275,37.5428393,127.0690666,0.5298894267831518
3456,뚝섬로50길(8),37.5319599,127.0782283,37.5323765,127.0784288,37.5323765,127.0784288,0.5298770951556875
3457,"['용마산로31길', '용마산로33길'](1)",37.5692155,127.0852966,37.5697316,127.085365,37.5701655,127.08546,0.5298065712758915
3458,능동로3다길(3),37.5332067,127.0645064,37.5329545,127.064157,37.5326217,127.0637163,0.5297115334926608
3459,군자로3길(3),37.5443109,127.0700929,37.5449596,127.0711754,37.5449596,127.0711754,0.5297088658371764
3460,동일로10다길(21),37.5377562,127.064518,37.5374666,127.0646918,37.5374666,127.0646918,0.5296688092491619
3461,광나루로20길(3),37.5456702,127.0741737,37.5454817,127.0741255,37.5454817,127.0741255,0.5296661415936775
3462,자양번영로5길(13),37.5329452,127.0734018,37.5331295,127.0727548,37.5331295,127.0727548,0.5295833607621642
3463,뚝섬로58가길(5),37.5304804,127.083801,37.5305364,127.0839102,37.5305798,127.0839974,0.5295406365186652
3464,뚝섬로58가길(7),37.5305798,127.0839974,37.5305364,127.0839102,37.5304804,127.083801,0.5295406365186652
3465,능동로(0),37.5692556,127.0861341,37.5687939,127.0858809,37.5687939,127.0858809,0.5295009533093852
3466,능동로25길(16),37.5529879,127.0762603,37.5526506,127.0763912,37.5526506,127.0763912,0.5294979122751664
3467,능동로25길(17),37.5526506,127.0763912,37.5529879,127.0762603,37.5529879,127.0762603,0.5294979122751664
3468,동일로70길(5),37.5648935,127.0769135,37.5648663,127.0769832,37.5646442,127.0775829,0.5294338155742165
3469,용마산로23길(3),37.5661319,127.0848988,37.5662664,127.0844939,37.5662664,127.0844939,0.5293980669758102
3470,뚝섬로58길(1),37.5308997,127.0846666,37.5303819,127.0850429,37.5303819,127.0850429,0.5293724072001542
3471,능동로25길(23),37.5530695,127.0766088,37.5529879,127.0762603,37.5529879,127.0762603,0.5293296829566553
3472,용마산로28다길(2),37.567583,127.0887105,37.5675535,127.0886362,37.567472,127.088415,0.5292896263686409
3473,용마산로28다길(1),37.567472,127.088415,37.5675535,127.0886362,37.567583,127.0887105,0.5292896263686409
3474,자양로(89),37.5434714,127.0846301,37.5433576,127.0850969,37.5432728,127.0854435,0.529209258364738
3475,용마산로18길(5),37.5627457,127.0877751,37.5624227,127.0878377,37.5624227,127.0878377,0.529204177881643
3476,동일로78길(3),37.5684936,127.0826785,37.5689126,127.0814733,37.5691848,127.0806902,0.5291400811806932
3477,아차산로51길(16),37.5392466,127.0849237,37.5392372,127.0846045,37.5392372,127.0846045,0.5290883367786108
3478,자양로(59),37.5461407,127.0864587,37.5465347,127.086873,37.5465803,127.0869209,0.5290410290462269
3479,자양로(61),37.5465803,127.0869209,37.5465347,127.086873,37.5461407,127.0864587,0.5290410290462269
3480,아차산로33길(3),37.5436742,127.0706882,37.5431696,127.0711998,37.5431696,127.0711998,0.529035948563132
3481,긴고랑로12길(1),37.5614397,127.0802968,37.5627349,127.0810225,37.5627349,127.0810225,0.529035948563132
3482,면목로5길(20),37.5565426,127.0741221,37.5565534,127.0741799,37.5565534,127.0741799,0.529035948563132
3483,면목로5길(23),37.5565534,127.0741799,37.5565426,127.0741221,37.5565426,127.0741221,0.529035948563132
3484,뚝섬로50길(4),37.5323765,127.0784288,37.5319599,127.0782283,37.5319599,127.0782283,0.529035948563132
3485,능동로27가길(11),37.553694,127.0763902,37.5537025,127.0764222,37.5537025,127.0764222,0.5289932243196331
3486,자양번영로3길(17),37.5322078,127.0736864,37.5322828,127.073844,37.5322828,127.073844,0.5289104434881198
