도로명,시작위도,시작경도,중간위도,중간경도,끝위도,끝경도,거리
자양로5길(1),37.5312699,127.0843769,37.53124,127.0843194,37.5308984,127.0835521,1318
자양로5길(2),37.5304804,127.083801,37.5308984,127.0835521,37.5308984,127.0835521,1293
자양로5길(3),37.5308984,127.0835521,37.5304804,127.083801,37.5304804,127.083801,1281
자양로5길(4),37.5308984,127.0835521,37.5307528,127.082653,37.5307408,127.082568,1295
자양로5길(5),37.5315605,127.0850258,37.5312699,127.0843769,37.5312699,127.0843769,1321
능동로4길(0),37.5307699,127.0714687,37.5310194,127.0712056,37.5310194,127.0712056,971
능동로4길(1),37.5339134,127.0679261,37.5338383,127.0680206,37.5334011,127.0685709,932
능동로4길(2),37.5320251,127.0701166,37.5331198,127.0688606,37.5331198,127.0688606,951
능동로4길(3),37.5320251,127.0701166,37.5316769,127.0705122,37.5316769,127.0705122,972
능동로4길(4),37.5331198,127.0688606,37.5334011,127.0685709,37.5334011,127.0685709,941
능동로4길(5),37.5331198,127.0688606,37.5320251,127.0701166,37.5320251,127.0701166,952
능동로4길(6),37.5310194,127.0712056,37.5316769,127.0705122,37.5316769,127.0705122,977
능동로4길(7),37.5310194,127.0712056,37.5307699,127.0714687,37.5307699,127.0714687,971
능동로4길(8),37.5316769,127.0705122,37.5320251,127.0701166,37.5320251,127.0701166,977
능동로4길(9),37.5316769,127.0705122,37.5310194,127.0712056,37.5310194,127.0712056,970
능동로4길(10),37.5334011,127.0685709,37.5331198,127.0688606,37.5331198,127.0688606,946
능동로4길(11),37.5334011,127.0685709,37.5338383,127.0680206,37.5339134,127.0679261,932
능동로6길(0),37.5344485,127.0681917,37.5344177,127.0682977,37.5342269,127.0689547,968
능동로6길(1),37.5339859,127.0697991,37.5342269,127.0689547,37.5342269,127.0689547,1002
능동로6길(2),37.5334011,127.0685709,37.5338864,127.0687964,37.5342269,127.0689547,969
능동로6길(3),37.5342269,127.0689547,37.5339859,127.0697991,37.5339859,127.0697991,1021
능동로6길(4),37.5342269,127.0689547,37.5344177,127.0682977,37.5344485,127.0681917,968
능동로6길(5),37.5342269,127.0689547,37.5338864,127.0687964,37.5334011,127.0685709,969
뚝섬로44길(0),37.5323752,127.076234,37.5314716,127.0759258,37.5314716,127.0759258,1188
뚝섬로44길(1),37.5304181,127.0756306,37.5307434,127.0757161,37.5307434,127.0757161,1121
뚝섬로44길(2),37.5307434,127.0757161,37.5304181,127.0756306,37.5304181,127.0756306,1112
뚝섬로44길(3),37.5307434,127.0757161,37.5314716,127.0759258,37.5314716,127.0759258,1154
뚝섬로44길(4),37.5314716,127.0759258,37.5307434,127.0757161,37.5307434,127.0757161,1141
뚝섬로44길(5),37.5314716,127.0759258,37.5323752,127.076234,37.5323752,127.076234,1215
뚝섬로44길(6),37.5324197,127.0761072,37.532722,127.0762431,37.5329396,127.0765639,1239
뚝섬로44길(7),37.5329396,127.0765639,37.532722,127.0762431,37.5324197,127.0761072,1239
뚝섬로50길(0),37.5317924,127.0781447,37.5310838,127.0779279,37.5310838,127.0779279,1230
뚝섬로50길(1),37.5317924,127.0781447,37.5319599,127.0782283,37.5319599,127.0782283,1256
뚝섬로50길(2),37.5310838,127.0779279,37.5317924,127.0781447,37.5317924,127.0781447,1238
뚝섬로50길(3),37.5310838,127.0779279,37.5305481,127.0777853,37.5305481,127.0777853,1203
뚝섬로50길(4),37.5323765,127.0784288,37.5319599,127.0782283,37.5319599,127.0782283,1272
뚝섬로50길(5),37.5305481,127.0777853,37.5300313,127.077629,37.5300313,127.077629,1170
뚝섬로50길(6),37.5315827,127.0794906,37.5319599,127.0782283,37.5319599,127.0782283,1267
뚝섬로50길(7),37.5319599,127.0782283,37.5317924,127.0781447,37.5317924,127.0781447,1254
뚝섬로50길(8),37.5319599,127.0782283,37.5323765,127.0784288,37.5323765,127.0784288,1277
뚝섬로50길(9),37.5319599,127.0782283,37.5315827,127.0794906,37.5315827,127.0794906,1266
뚝섬로55길(0),37.532317,127.0824365,37.5324359,127.0822643,37.5324359,127.0822643,1367
뚝섬로55길(1),37.532317,127.0824365,37.5320212,127.082459,37.5320212,127.082459,1357
뚝섬로55길(2),37.5326809,127.0819095,37.5330177,127.0814296,37.5330177,127.0814296,1377
뚝섬로55길(3),37.5314565,127.082504,37.5319533,127.0824642,37.5320212,127.082459,1335
뚝섬로55길(4),37.5320244,127.0818181,37.5321404,127.0818762,37.5324359,127.0822643,1362
뚝섬로55길(5),37.5320212,127.082459,37.532317,127.0824365,37.532317,127.0824365,1360
뚝섬로55길(6),37.5320212,127.082459,37.5315451,127.0824969,37.5314565,127.082504,1331
뚝섬로55길(7),37.5324359,127.0822643,37.5326809,127.0819095,37.5326809,127.0819095,1377
뚝섬로55길(8),37.5324359,127.0822643,37.5321404,127.0818762,37.5320244,127.0818181,1362
뚝섬로55길(9),37.5330177,127.0814296,37.5333848,127.0809166,37.5333848,127.0809166,1391
뚝섬로52다길(0),37.5303492,127.0788659,37.5302853,127.0792817,37.5302853,127.0792817,1211
뚝섬로52다길(1),37.5300893,127.0802931,37.5299846,127.0806675,37.5299846,127.0806675,1210
뚝섬로52다길(2),37.5300893,127.0802931,37.5301597,127.0799992,37.5301597,127.0799992,1209
뚝섬로52다길(3),37.5296231,127.0797347,37.5301856,127.07988,37.5301856,127.07988,1202
뚝섬로52다길(4),37.5296862,127.0794316,37.5302343,127.079603,37.5302343,127.079603,1204
뚝섬로52다길(5),37.5296926,127.0815628,37.5298242,127.0811963,37.5298242,127.0811963,1197
뚝섬로52다길(6),37.5297473,127.0791292,37.5300311,127.079217,37.5300311,127.079217,1185
뚝섬로52다길(7),37.5298242,127.0811963,37.5296926,127.0815628,37.5296926,127.0815628,1197
뚝섬로52다길(8),37.5298242,127.0811963,37.5299846,127.0806675,37.5299846,127.0806675,1213
뚝섬로52다길(9),37.5299846,127.0806675,37.5298242,127.0811963,37.5298242,127.0811963,1212
뚝섬로52다길(10),37.5299846,127.0806675,37.5300893,127.0802931,37.5300893,127.0802931,1208
뚝섬로52다길(11),37.5300311,127.079217,37.5297473,127.0791292,37.5297473,127.0791292,1178
뚝섬로52다길(12),37.5300311,127.079217,37.5302853,127.0792817,37.5302853,127.0792817,1208
뚝섬로52다길(13),37.5301597,127.0799992,37.5300893,127.0802931,37.5300893,127.0802931,1208
뚝섬로52다길(14),37.5301597,127.0799992,37.5301856,127.07988,37.5301856,127.07988,1206
뚝섬로52다길(15),37.5301856,127.07988,37.5301597,127.0799992,37.5301597,127.0799992,1206
뚝섬로52다길(16),37.5301856,127.07988,37.5302175,127.0796788,37.5302175,127.0796788,1207
뚝섬로52다길(17),37.5301856,127.07988,37.5296231,127.0797347,37.5296231,127.0797347,1183
뚝섬로52다길(18),37.5302175,127.0796788,37.5301856,127.07988,37.5301856,127.07988,1206
뚝섬로52다길(19),37.5302175,127.0796788,37.5302343,127.079603,37.5302343,127.079603,1208
뚝섬로52다길(20),37.5302343,127.079603,37.5302175,127.0796788,37.5302175,127.0796788,1208
뚝섬로52다길(21),37.5302343,127.079603,37.5302862,127.0793259,37.5302862,127.0793259,1210
뚝섬로52다길(22),37.5302343,127.079603,37.5296862,127.0794316,37.5296862,127.0794316,1183
뚝섬로52다길(23),37.5302862,127.0793259,37.5302343,127.079603,37.5302343,127.079603,1209
뚝섬로52다길(24),37.5302862,127.0793259,37.5302853,127.0792817,37.5302853,127.0792817,1210
뚝섬로52다길(25),37.5302853,127.0792817,37.5302862,127.0793259,37.5302862,127.0793259,1210
뚝섬로52다길(26),37.5302853,127.0792817,37.5303492,127.0788659,37.5303492,127.0788659,1212
뚝섬로52다길(27),37.5302853,127.0792817,37.5300311,127.079217,37.5300311,127.079217,1199
뚝섬로56가길(0),37.528152,127.0828522,37.5283532,127.0841329,37.5283532,127.0841329,1133
뚝섬로56가길(1),37.528152,127.0828522,37.5281115,127.0818998,37.5281115,127.0818998,1121
뚝섬로56가길(2),37.5285291,127.085148,37.5283532,127.0841329,37.5283532,127.0841329,1141
뚝섬로56가길(3),37.5285291,127.085148,37.5288233,127.0865696,37.5288144,127.0866144,1153
뚝섬로56가길(4),37.5283532,127.0841329,37.5285291,127.085148,37.5285291,127.085148,1144
뚝섬로56가길(5),37.5283532,127.0841329,37.528152,127.0828522,37.528152,127.0828522,1127
뚝섬로56가길(6),37.5288144,127.0866144,37.5288517,127.0861948,37.5285291,127.085148,1157
뚝섬로56가길(7),37.5281115,127.0818998,37.528152,127.0828522,37.528152,127.0828522,1121
자양번영로3다길(0),37.532036,127.0735244,37.5316848,127.0732072,37.5311087,127.072751,1087
자양번영로3다길(1),37.5308158,127.072446,37.531008,127.0726712,37.5311087,127.072751,1029
자양번영로3다길(2),37.5311087,127.072751,37.5319062,127.0734121,37.532036,127.0735244,1090
자양번영로3다길(3),37.5311087,127.072751,37.531008,127.0726712,37.5308158,127.072446,1029
자양로11길(0),37.5338846,127.0824421,37.533351,127.0818189,37.533351,127.0818189,1415
자양로11길(1),37.5338846,127.0824421,37.5346626,127.0832646,37.5346626,127.0832646,1454
자양로11길(2),37.5323121,127.0806503,37.5325628,127.0809271,37.5325628,127.0809271,1347
자양로11길(3),37.5325628,127.0809271,37.5323121,127.0806503,37.5323121,127.0806503,1336
자양로11길(4),37.5325628,127.0809271,37.5327163,127.0810967,37.5327163,127.0810967,1359
자양로11길(5),37.5327163,127.0810967,37.5325628,127.0809271,37.5325628,127.0809271,1353
자양로11길(6),37.5327163,127.0810967,37.5330177,127.0814296,37.5330177,127.0814296,1377
자양로11길(7),37.5330177,127.0814296,37.5327163,127.0810967,37.5327163,127.0810967,1370
자양로11길(8),37.5330177,127.0814296,37.5332745,127.0817295,37.5332745,127.0817295,1397
자양로11길(9),37.5330129,127.0822701,37.5331192,127.0819252,37.5332745,127.0817295,1398
자양로11길(10),37.5332745,127.0817295,37.5330177,127.0814296,37.5330177,127.0814296,1390
자양로11길(11),37.5332745,127.0817295,37.533351,127.0818189,37.533351,127.0818189,1404
자양로11길(12),37.5332745,127.0817295,37.5331952,127.0820211,37.5330129,127.0822701,1399
자양로11길(13),37.533351,127.0818189,37.5332745,127.0817295,37.5332745,127.0817295,1402
자양로11길(14),37.533351,127.0818189,37.5338846,127.0824421,37.5338846,127.0824421,1424
자양로11길(15),37.5346626,127.0832646,37.5338846,127.0824421,37.5338846,127.0824421,1440
자양로11길(16),37.5346626,127.0832646,37.5348586,127.0840221,37.5348861,127.0841291,1476
자양로11길(17),37.5348861,127.0841291,37.5348586,127.0840221,37.5346626,127.0832646,1476
자양로13가길(0),37.5343024,127.0819373,37.5346878,127.0813712,37.5346878,127.0813712,1454
자양로13가길(1),37.5346878,127.0813712,37.5343024,127.0819373,37.5343024,127.0819373,1455
자양로13가길(2),37.5346878,127.0813712,37.5350201,127.0808832,37.5350201,127.0808832,1456
자양로13가길(3),37.5350201,127.0808832,37.5346878,127.0813712,37.5346878,127.0813712,1456
자양로13가길(4),37.5350201,127.0808832,37.5353036,127.0808148,37.5353036,127.0808148,1464
자양로13가길(5),37.5353036,127.0808148,37.5350201,127.0808832,37.5350201,127.0808832,1460
자양번영로2길(0),37.5309313,127.0786105,37.5304365,127.0784288,37.5304365,127.0784288,1214
자양번영로2길(1),37.530543,127.0748984,37.5305031,127.0751357,37.5304743,127.0753156,1100
자양번영로2길(2),37.5300313,127.077629,37.5299706,127.0779722,37.5299706,127.0779722,1164
자양번영로2길(3),37.5301578,127.0769546,37.530093,127.0772877,37.530093,127.0772877,1152
자양번영로2길(4),37.5303067,127.076295,37.5302297,127.0766287,37.5302297,127.0766287,1129
자양번영로2길(5),37.5296862,127.0764756,37.5302297,127.0766287,37.5302297,127.0766287,1120
자양번영로2길(6),37.5299159,127.0782776,37.5298551,127.0786127,37.5298551,127.0786127,1175
자양번영로2길(7),37.5299159,127.0782776,37.5304365,127.0784288,37.5304365,127.0784288,1195
자양번영로2길(8),37.5299706,127.0779722,37.5299159,127.0782776,37.5299159,127.0782776,1170
자양번영로2길(9),37.5299706,127.0779722,37.530485,127.0781468,37.530485,127.0781468,1187
자양번영로2길(10),37.530093,127.0772877,37.5300313,127.077629,37.5300313,127.077629,1155
자양번영로2길(11),37.5302297,127.0766287,37.5301578,127.0769546,37.5301578,127.0769546,1134
자양번영로2길(12),37.5302297,127.0766287,37.5296862,127.0764756,37.5296862,127.0764756,1112
자양번영로2길(13),37.5303628,127.0759588,37.5303067,127.076295,37.5303067,127.076295,1122
자양번영로2길(14),37.5304181,127.0756306,37.5303628,127.0759588,37.5303628,127.0759588,1114
자양번영로2길(15),37.5304743,127.0753156,37.5304181,127.0756306,37.5304181,127.0756306,1103
자양번영로2길(16),37.5304365,127.0784288,37.5299159,127.0782776,37.5299159,127.0782776,1186
자양번영로2길(17),37.5304365,127.0784288,37.5309313,127.0786105,37.5309313,127.0786105,1219
자양번영로2길(18),37.530485,127.0781468,37.5299706,127.0779722,37.5299706,127.0779722,1179
자양번영로2길(19),37.5304958,127.0781098,37.5310061,127.0782696,37.5310061,127.0782696,1218
자양번영로2길(20),37.5310061,127.0782696,37.5304958,127.0781098,37.5304958,127.0781098,1210
자양로3가길(0),37.5279383,127.0855249,37.5282057,127.0853588,37.5285291,127.085148,1132
자양로3가길(1),37.5299323,127.0840396,37.5304242,127.0837056,37.5304242,127.0837056,1263
자양로3가길(2),37.5299323,127.0840396,37.5296488,127.0842557,37.5296488,127.0842557,1221
자양로3가길(3),37.5293201,127.0844977,37.5296488,127.0842557,37.5296488,127.0842557,1208
자양로3가길(4),37.5293201,127.0844977,37.5285291,127.085148,37.5285291,127.085148,1163
자양로3가길(5),37.5285291,127.085148,37.5293201,127.0844977,37.5293201,127.0844977,1184
자양로3가길(6),37.5285291,127.085148,37.5279888,127.0855066,37.5279383,127.0855249,1127
자양로3가길(7),37.5296488,127.0842557,37.5299323,127.0840396,37.5299323,127.0840396,1230
자양로3가길(8),37.5296488,127.0842557,37.5293201,127.0844977,37.5293201,127.0844977,1202
자양로3가길(9),37.5296488,127.0842557,37.5299942,127.0849564,37.5299942,127.0849564,1227
자양로3가길(10),37.5299942,127.0849564,37.5296488,127.0842557,37.5296488,127.0842557,1218
자양로3가길(11),37.5304242,127.0837056,37.5299323,127.0840396,37.5299323,127.0840396,1250
강동대로(0),37.5366139,127.1013692,37.5374651,127.1004772,37.5377502,127.1001931,1084
동일로58길(0),37.5576628,127.0728422,37.5575143,127.0732598,37.5574284,127.0734907,1210
동일로58길(1),37.5574284,127.0734907,37.5572221,127.0741072,37.5573937,127.0742367,1241
동일로58길(2),37.5574284,127.0734907,37.5576249,127.0729624,37.5576628,127.0728422,1205
동일로58길(3),37.55821,127.0746829,37.5579648,127.0745436,37.5578694,127.0744933,1231
동일로58길(4),37.5578694,127.0744933,37.5575261,127.0743081,37.5575261,127.0743081,1240
동일로58길(5),37.5578694,127.0744933,37.5579648,127.0745436,37.55821,127.0746829,1231
천호대로102길(0),37.5590355,127.0744507,37.5586967,127.0742522,37.5584459,127.0740931,1201
천호대로102길(1),37.5574284,127.0734907,37.5567379,127.0731351,37.5567379,127.0731351,1232
천호대로102길(2),37.5584459,127.0740931,37.5578964,127.0737678,37.5574284,127.0734907,1215
천호대로102길(3),37.5567379,127.0731351,37.5566873,127.0731062,37.5561685,127.0724934,1221
아차산로76길(0),37.5465021,127.1076601,37.5463444,127.1076136,37.5463444,127.1076136,815
아차산로76길(1),37.5465021,127.1076601,37.5467113,127.1076358,37.547361,127.1077892,809
아차산로76길(2),37.5482083,127.1072098,37.5475164,127.107761,37.547361,127.1077892,813
아차산로76길(3),37.547361,127.1077892,37.5475164,127.107761,37.5482083,127.1072098,813
아차산로76길(4),37.547361,127.1077892,37.5467113,127.1076358,37.5465021,127.1076601,809
아차산로76길(5),37.5463444,127.1076136,37.5465021,127.1076601,37.5465021,127.1076601,813
"['광나루로', '강동대로'](0)",37.5377502,127.1001931,37.5390225,127.0987569,37.5407302,127.0964993,1260
"['광나루로', '강동대로'](1)",37.5408544,127.0961257,37.53875,127.09898,37.5365158,127.1012975,1223
강변역로(0),37.5380882,127.0908256,37.5381138,127.0903176,37.5381345,127.0899941,1541
강변역로(1),37.5371259,127.0930907,37.5369961,127.093227,37.5369373,127.093273,1413
강변역로(2),37.5352416,127.0943559,37.5350822,127.0944464,37.5345403,127.0947687,1298
강변역로(3),37.5347751,127.0952393,37.5353508,127.0949012,37.5355153,127.0947744,1286
강변역로(4),37.5365926,127.093543,37.5359425,127.093934,37.53584,127.0939958,1354
강변역로(5),37.5368779,127.0933194,37.5365926,127.093543,37.5365926,127.093543,1390
강변역로(6),37.5367334,127.0937742,37.5368819,127.0936521,37.5368819,127.0936521,1391
강변역로(7),37.5355153,127.0947744,37.5359858,127.0944353,37.5363223,127.0941342,1332
강변역로(8),37.5368819,127.0936521,37.5370282,127.0934592,37.5370282,127.0934592,1401
강변역로(9),37.5345403,127.0947687,37.5342271,127.0952361,37.5347751,127.0952393,1247
강변역로(10),37.5379144,127.0894646,37.5379465,127.0896218,37.5379465,127.0896218,1548
강변역로(11),37.5377043,127.0923605,37.5379819,127.0915439,37.5380882,127.0908256,1499
강변역로(12),37.5372439,127.0931747,37.5375494,127.0926763,37.5377043,127.0923605,1456
강변역로(13),37.5378533,127.0916063,37.5375581,127.0924032,37.5371259,127.0930907,1471
강변역로(14),37.53584,127.0939958,37.5355428,127.0941747,37.5352416,127.0943559,1326
강변역로(15),37.5363223,127.0941342,37.5367334,127.0937742,37.5367334,127.0937742,1378
강변역로(16),37.5369373,127.093273,37.5368779,127.0933194,37.5368779,127.0933194,1402
강변역로(17),37.5370282,127.0934592,37.5372439,127.0931747,37.5372439,127.0931747,1417
강변역로(18),37.5379465,127.0896218,37.5380108,127.0905073,37.5378533,127.0916063,1527
뚝섬로64길(0),37.529916,127.0890171,37.5302635,127.0891437,37.5302635,127.0891437,1208
뚝섬로64길(1),37.5323977,127.0889179,37.5318604,127.0889509,37.5318604,127.0889509,1309
뚝섬로64길(2),37.5323977,127.0889179,37.5330439,127.0888302,37.5330439,127.0888302,1348
뚝섬로64길(3),37.5302635,127.0891437,37.5304654,127.089107,37.5304654,127.089107,1224
뚝섬로64길(4),37.5302635,127.0891437,37.529916,127.0890171,37.529916,127.0890171,1198
뚝섬로64길(5),37.5304654,127.089107,37.5307654,127.0890623,37.5307654,127.0890623,1242
뚝섬로64길(6),37.5304654,127.089107,37.5302635,127.0891437,37.5302635,127.0891437,1221
뚝섬로64길(7),37.5313078,127.0890264,37.5318604,127.0889509,37.5318604,127.0889509,1297
뚝섬로64길(8),37.5313078,127.0890264,37.5307654,127.0890623,37.5307654,127.0890623,1262
뚝섬로64길(9),37.5307654,127.0890623,37.5313078,127.0890264,37.5313078,127.0890264,1276
뚝섬로64길(10),37.5307654,127.0890623,37.5304654,127.089107,37.5304654,127.089107,1235
뚝섬로64길(11),37.5330439,127.0888302,37.5335845,127.0886877,37.5335845,127.0886877,1381
뚝섬로64길(12),37.5330439,127.0888302,37.5323977,127.0889179,37.5323977,127.0889179,1336
뚝섬로64길(13),37.5335845,127.0886877,37.5330439,127.0888302,37.5330439,127.0888302,1372
뚝섬로64길(14),37.5318604,127.0889509,37.5323977,127.0889179,37.5323977,127.0889179,1323
뚝섬로64길(15),37.5318604,127.0889509,37.5313078,127.0890264,37.5313078,127.0890264,1293
구의강변로1길(0),37.529916,127.0890171,37.5297009,127.0900263,37.5299169,127.0904892,1167
구의강변로1길(1),37.529916,127.0890171,37.5303434,127.0873015,37.5305782,127.0868893,1239
구의강변로1길(2),37.5299169,127.0904892,37.5297009,127.0900263,37.529916,127.0890171,1167
자양로4길(0),37.5329666,127.0924783,37.5326887,127.0917016,37.5326887,127.0917016,1275
자양로4길(1),37.5324664,127.0902279,37.5323977,127.0889179,37.5323977,127.0889179,1321
자양로4길(2),37.5324664,127.0902279,37.5325176,127.0917189,37.5325176,127.0917189,1281
자양로4길(3),37.5314259,127.0869026,37.5318159,127.087334,37.5323062,127.0879751,1319
자양로4길(4),37.5314259,127.0869026,37.5311985,127.0865933,37.5311237,127.0864865,1308
자양로4길(5),37.5311237,127.0864865,37.5311985,127.0865933,37.5314259,127.0869026,1308
자양로4길(6),37.5323062,127.0879751,37.5323738,127.0883773,37.5323738,127.0883773,1341
자양로4길(7),37.5323062,127.0879751,37.5318159,127.087334,37.5314259,127.0869026,1319
자양로4길(8),37.5325176,127.0917189,37.5324664,127.0902279,37.5324664,127.0902279,1291
자양로4길(9),37.5323977,127.0889179,37.5324664,127.0902279,37.5324664,127.0902279,1312
자양로4길(10),37.5323977,127.0889179,37.5323738,127.0883773,37.5323738,127.0883773,1337
자양로4길(11),37.5323738,127.0883773,37.5323977,127.0889179,37.5323977,127.0889179,1335
자양로4길(12),37.5323738,127.0883773,37.5323062,127.0879751,37.5323062,127.0879751,1344
자양로4길(13),37.5323738,127.0883773,37.5318237,127.0883931,37.5318237,127.0883931,1323
자양로4길(14),37.5318237,127.0883931,37.5323738,127.0883773,37.5323738,127.0883773,1328
자양로4길(15),37.5326887,127.0917016,37.5329666,127.0924783,37.5329666,127.0924783,1274
능동로36길(0),37.5565026,127.0790563,37.5564703,127.0791488,37.5564703,127.0791488,1423
능동로36길(1),37.553069,127.0878705,37.5535636,127.0866006,37.5535636,127.0866006,1609
능동로36길(2),37.553069,127.0878705,37.5524839,127.0883715,37.5523866,127.0884563,1613
능동로36길(3),37.5535636,127.0866006,37.553069,127.0878705,37.553069,127.0878705,1604
능동로36길(4),37.5535636,127.0866006,37.5540706,127.0852976,37.5540706,127.0852976,1600
능동로36길(5),37.5540706,127.0852976,37.5535636,127.0866006,37.5535636,127.0866006,1607
능동로36길(6),37.5540706,127.0852976,37.5545683,127.084021,37.5545683,127.084021,1595
능동로36길(7),37.5545683,127.084021,37.5540706,127.0852976,37.5540706,127.0852976,1598
능동로36길(8),37.5545683,127.084021,37.5550773,127.0827101,37.5550773,127.0827101,1577
능동로36길(9),37.5550773,127.0827101,37.5545683,127.084021,37.5545683,127.084021,1575
능동로36길(10),37.5550773,127.0827101,37.5555724,127.0814378,37.5555724,127.0814378,1525
능동로36길(11),37.5555724,127.0814378,37.5550773,127.0827101,37.5550773,127.0827101,1540
능동로36길(12),37.5555724,127.0814378,37.5560285,127.0802656,37.5560285,127.0802656,1487
능동로36길(13),37.5562187,127.0797766,37.5560285,127.0802656,37.5560285,127.0802656,1469
능동로36길(14),37.5562187,127.0797766,37.5562627,127.0796622,37.5562627,127.0796622,1453
능동로36길(15),37.5560285,127.0802656,37.5555724,127.0814378,37.5555724,127.0814378,1498
능동로36길(16),37.5560285,127.0802656,37.5562187,127.0797766,37.5562187,127.0797766,1462
능동로36길(17),37.5562627,127.0796622,37.5562187,127.0797766,37.5562187,127.0797766,1456
능동로36길(18),37.5562627,127.0796622,37.5564219,127.0792645,37.5564703,127.0791488,1435
능동로36길(19),37.5523866,127.0884563,37.5524839,127.0883715,37.553069,127.0878705,1613
능동로36길(20),37.5564703,127.0791488,37.5565026,127.0790563,37.5565026,127.0790563,1423
능동로36길(21),37.5564703,127.0791488,37.5564219,127.0792645,37.5562627,127.0796622,1435
동일로38길(0),37.5510081,127.0712039,37.5512759,127.0704485,37.5512759,127.0704485,1221
동일로38길(1),37.5512759,127.0704485,37.5510081,127.0712039,37.5510081,127.0712039,1239
동일로38길(2),37.5512759,127.0704485,37.5512983,127.0703778,37.5512983,127.0703778,1201
동일로38길(3),37.5514821,127.0698497,37.5513527,127.0702105,37.5513527,127.0702105,1186
동일로38길(4),37.5514821,127.0698497,37.5516196,127.0694852,37.5516196,127.0694852,1161
동일로38길(5),37.5513527,127.0702105,37.5512983,127.0703778,37.5512983,127.0703778,1196
동일로38길(6),37.5513527,127.0702105,37.5514821,127.0698497,37.5514821,127.0698497,1182
동일로38길(7),37.551647,127.0694068,37.5516196,127.0694852,37.5516196,127.0694852,1151
동일로38길(8),37.5514729,127.070474,37.5516614,127.0706419,37.5516614,127.0706419,1204
동일로38길(9),37.5514729,127.070474,37.5512983,127.0703778,37.5512983,127.0703778,1201
동일로38길(10),37.5512983,127.0703778,37.5512759,127.0704485,37.5512759,127.0704485,1202
동일로38길(11),37.5512983,127.0703778,37.5513527,127.0702105,37.5513527,127.0702105,1196
동일로38길(12),37.5512983,127.0703778,37.5514729,127.070474,37.5514729,127.070474,1200
동일로38길(13),37.5516614,127.0706419,37.5514729,127.070474,37.5514729,127.070474,1201
동일로38길(14),37.5516196,127.0694852,37.5514821,127.0698497,37.5514821,127.0698497,1167
동일로38길(15),37.5516196,127.0694852,37.551647,127.0694068,37.551647,127.0694068,1148
뚝섬로22가길(0),37.5352201,127.0632505,37.5351598,127.0633945,37.5351598,127.0633945,721
뚝섬로22가길(1),37.5352201,127.0632505,37.5353488,127.0628079,37.5353488,127.0628079,707
뚝섬로22가길(2),37.5357335,127.061333,37.5355818,127.061943,37.5355818,127.061943,622
뚝섬로22가길(3),37.5347544,127.0648695,37.5347553,127.0648407,37.5347553,127.0648407,787
뚝섬로22가길(4),37.5348977,127.0643228,37.5348833,127.0643896,37.5348833,127.0643896,761
뚝섬로22가길(5),37.5348977,127.0643228,37.5349722,127.0640762,37.5351598,127.0633945,742
뚝섬로22가길(6),37.5347553,127.0648407,37.5347544,127.0648695,37.5347544,127.0648695,787
뚝섬로22가길(7),37.5347553,127.0648407,37.5347572,127.0647879,37.5348833,127.0643896,775
뚝섬로22가길(8),37.5355818,127.061943,37.5354841,127.0623259,37.5354841,127.0623259,654
뚝섬로22가길(9),37.5355818,127.061943,37.5357335,127.061333,37.5357335,127.061333,593
뚝섬로22가길(10),37.5354841,127.0623259,37.5353945,127.062661,37.5353945,127.062661,686
뚝섬로22가길(11),37.5354841,127.0623259,37.5355818,127.061943,37.5355818,127.061943,646
뚝섬로22가길(12),37.5354841,127.0623259,37.5347705,127.0627161,37.5347705,127.0627161,671
뚝섬로22가길(13),37.5347705,127.0627161,37.5354841,127.0623259,37.5354841,127.0623259,671
뚝섬로22가길(14),37.5353945,127.062661,37.5353488,127.0628079,37.5353488,127.0628079,699
뚝섬로22가길(15),37.5353945,127.062661,37.5354841,127.0623259,37.5354841,127.0623259,679
뚝섬로22가길(16),37.5353488,127.0628079,37.5352201,127.0632505,37.5352201,127.0632505,711
뚝섬로22가길(17),37.5353488,127.0628079,37.5353945,127.062661,37.5353945,127.062661,695
뚝섬로22가길(18),37.5348833,127.0643896,37.5348977,127.0643228,37.5348977,127.0643228,760
뚝섬로22가길(19),37.5348833,127.0643896,37.5347572,127.0647879,37.5347553,127.0648407,775
뚝섬로22가길(20),37.5351598,127.0633945,37.5352201,127.0632505,37.5352201,127.0632505,720
뚝섬로22가길(21),37.5351598,127.0633945,37.5349722,127.0640762,37.5348977,127.0643228,742
"['뚝섬로22길', '능동로3길'](0)",37.5340204,127.0627032,37.5339694,127.0637351,37.5340344,127.063844,679
능동로3가길(0),37.5332034,127.0654906,37.5336307,127.0662325,37.5336307,127.0662325,809
능동로3가길(1),37.5332034,127.0654906,37.5331067,127.0650355,37.5332067,127.0645064,742
능동로3가길(2),37.5332034,127.0654906,37.5327946,127.0658487,37.5327369,127.0660861,767
능동로3가길(3),37.5332067,127.0645064,37.5331067,127.0650355,37.5332034,127.0654906,742
능동로3가길(4),37.5336307,127.0662325,37.5332034,127.0654906,37.5332034,127.0654906,788
능동로3가길(5),37.5324883,127.0671086,37.5324514,127.0672364,37.5324514,127.0672364,831
능동로3가길(6),37.5324883,127.0671086,37.5325123,127.0670098,37.5327369,127.0660861,814
능동로3가길(7),37.5324514,127.0672364,37.5324883,127.0671086,37.5324883,127.0671086,831
능동로3가길(8),37.5327369,127.0660861,37.5327946,127.0658487,37.5332034,127.0654906,767
